id,uid,title,score,date,content
,,Absolutely spectacular!,5.0,,"Took our breath away the second we walked in. Absolutely beautiful. We enjoyed all of the sculpture & artwork within the garden, as well as the beautifully healthy plants, in different areas as per their geography. The walkway up the top was incredible - great views around the rest of the Gardens by the Bay & a good overall view of the lower part of the garden inside the dome. In true Singapore style, it's spectacularly clean & felt very safe as well!"
,,Amazing,5.0,,"I was stunned as I've entered the Cloud Forest. It's amazing how beatufily it's been done. Great atmosphere, probably milions of different plants. It's a must when visiting Singapore. Great price."
,,Amazing,5.0,,Stunningly beautiful if you are a gardener you cannot miss this it is worth the money. We spent the whole day at the marina bay gardens and visited all 3 attractions.
,,OUT-OF-THE-WORLD EXPERIENCE,5.0,,"We visited on Sunday 21st July 2019. We were just wondering the grand idea, effort and skill required to create the massive and mammoth structures, gardens, walkways etc for this Cloud Forest Complex. This is excellent and an out-of-the-world experience to be here."
,,Amazing!,5.0,,We loved the Cloud Forest so much we had to return for a second visit. The plants and the walkways through them a just amazing. And I was delighted to see 2 plants from home (Kentia Palm & Norfolk Island Pine)
,,Don’t buy from TripAdvisor!!!!,1.0,,"Your ticket won’t be accepted. You have to go to a separate hotel to redeem your tickets. Just buy in the day, unless you love walking around in this heat just to get hold of your ticket"
,,Always great,5.0,,"Not the first time I've been there, and hope it won't be the last. Great experience. Some bits of the walkway were showing a bit of wear but bearing in mind the thousands that must go through here every day it is holding up well."
,,Average,2.0,,"The fountain at the beginning was impressive and the rooftop catwalk was enjoyable, however the huge amounts of people crammed into every path taking selfies makes it hard to enjoy the experience"
,,Holy sh*t!!! 😱,5.0,,"This is a must do!
I've been dying to visit the gardens by the bay and the cloud forest lived up to all my wildest expectations.
If you have a passion for horticulture, love biodiversity or just enjoy the beauty of nature, then this is the place for you.
The waterfall upon entrance will blow your mind and I easily spent over an 1 hour 30 mins slowly walking through every inch of this work of art!!

The cloud forest was the best dome we visited of them all."
,,Amazing and lovely and cool!,5.0,,"Having visited an Ecuadorian Cloud Forest last year, we can say that this is a brilliant way to experience the uniqueness and beauty of a Cloud Forest."
,,Blown away,5.0,,"We were honestly blown away by the cloud Forest. We just presumed that you walk around the outside and that’s it but we were so wrong! You make your way all the way up, literally through the clouds. There’s so much to see here. We really enjoyed ourselves!"
,,A cool oasis on a hot sunny day,5.0,,"When we entered the Cloud FOrest, we are welcomed with a breathtaking Water Fall.
such a nice oasis on a hot sunny day...
the view inside the Cloud Forest was also awesome.
took lotssss of pics inside the Dome.
the Cloud Walk is a must-do.... plenty of things to see from up above.
Truly recommended if u have the chance to visit Garden by the Bay Spore."
,,Day n Night Visit,5.0,,"Wandered into the Cloud Forest dome not sure what to expect, but was very pleasantly surprised! A recreation of a high altitude tropical rainforest with hourly misting to give the plants, and humans, that rainforest feel."
,,Stunning,5.0,,"The queues can be scary, but they moved pretty quickly, and it was definitely worth the wait. The balconies provide fantastic views, and the lego display was really impressive too."
,,Good experience,4.0,,"Recommended to bring walking shoes since you'll be walking a lot, especially if you do go to the top (which you should). Also make sure you'll be ok with them possible getting slightly wet!

The walk down was a bit scary since it felt like everything was moving and I'm a bit scared of heights, but I would walk it again.

They had lots of plants but you couldn't really see much of them.

Overall, you're paying more for the experience of walking down the ramp and seeing the waterfall than anything else. It was also made popular due to the movie Crazy Rich Asians so LOTS of tourists too.."
,,Much to see but take your walking shoes and stay dry!,5.0,,"We thoroughly our second visit to the Cloud Forest. It was interesting to see how much many of the trees had developed since we had made our first visit two years ago.
This visit occurred in the middle of the afternoon on a Monday and the Cloud Forest was quite crowded. The admission price for both the Flower Dome and the Cloud Forest are quite substantial. Fortunately we had our attraction passes as part of our Singapore Airlines Holidays stopover package and these provided us with free admission to both of these attractions.
The first thing that you come to after entering the Cloud Forest is the massive indoor waterfall. It is important to be careful where you stand to take your photographs as if you stand in the wrong spot, you will soon find yourself getting quite wet. We found it difficult to get good photos as it was relatively dark with grey clouds overhead and there were many others waiting their turn to pose in front of the waterfall.
If you wish to make the most of your visit to the Cloud Forest, there is a substantial amount of walking to be done up inclined and winding walkways. You can make it a bit easier on yourself, as we did by using the lift to access some of the walkways at the higher levels.
Whilst the Cloud Forest is certainly an amazing attraction at the Gardens by the Bay, we enjoyed the Flower Dome more simply because the displays there were more colourful."
,,Incredible blend of nature and art - temp controlled!,5.0,,"The cloud forest was an impressive feat of architecture, nature and art in a temperature controlled environment."
,,Beautiful and worth a visit,5.0,,My family and I visited the Cloud Forest as part of another tour. It is a remarkable site to behold an the fact that it is cool in the dome is a nice plus on a hot Singapore Day. The waterfalls is remarkable and the vegetation and flowers beautiful. Worth a visit.
,,Gorgeous but go early,5.0,,"Go early for good pics! A beautiful place and a wonderful concept. Worth the visit but be aware that you're unlikey to get that single, clear shot as people tend to do full on photo shoots here!"
,,A MARVEL!!!,4.0,,"I was in absolute awe that you can actually create a forest with a waterfall in a closed glass dome,absolutely a marvel!!

One can spend time here just being in amazement at the work done here and the nature that they have created in a closed guarded atmosphere which is thriving.

They have an orchid garden with fragrant orchids as well.

A must visit !!!"
,,Great,4.0,,Had a great time on our second visit here. Not much changes year on year so not sure how often we would visit.
,,Wonderul,5.0,,"This place really is magic. No matter where you look there is something picture worry. I’d definitely recommend this exhibit over the flower garden if you only have time and the budget for one. I really enjoyed our time in here. Plus, it was way cooler than the temp outside."
,,Very nice park,5.0,,I love this place so much. Singapore offering so much tourist attraction. Including this gigantic man made garden.. can wait to see other tourist attraction in singapore
,,Truly amazing place,5.0,,"The Cloud Forest and the adjacent Flower Dome really are amazing places. They have done a terrific job with the display of trees, shrubs, flowers wood carvings etc. Can easily spend a couple of hours in each place and take many wonderful places. Definitely the place to visit in Singapore. Easy to get to by taking MRT to Bayside station and there is a cheap shuttle service to the domes. make sure you visit."
,,Totally breathtaking,5.0,,"There's so much to admire from this conservatory, such as its stunning design, the orchid display, the huge indoor waterfall and to the high walkways. I found there to be a real sereneness to the attraction and this is where I spent most of my time at Gardens by the Bay. Well worth the entrance fee."
,,Amazing indoor waterfall,5.0,,Place must visit if you visit Singapore. You can have lot of nice photo by claiming different floor and angle. Advise to take the photo from top floor all the way to g floor. There have many nice restaurant who are facing right in front of the waterfall. This place suit for all age include little kids.
,,Good place for enjoying nature,5.0,,"This is a great place. It is a clever display of all sort of plants recreating a microclimate that is great to see. You can get to the top and see the waterfall from behind. Also the walking paths let you appreciate more of the plants in this mini forest.
There are some carnivorous plants along with Lego models, it is worth to see.
You can have great views and take good pictures of the city's skyline.
The collection of orchids is varied and so colourful, you can compare how they produce different smells. It is great!
You will not be disapointed"
,,It was very crowded,3.0,,So many people that you could not even walk nicely or take pictures. Not worth the price you have to pay.
,,What a surprise,5.0,,I didnt really know what to expect but the cloud forrest dome was beathtaking. As soon as you enter you have this amazing waterfall infront of you. You can walk around the walkways and escalators to get to the two platforms for views looking down from the waterfall. There other amazing displays there and of course beautiful views over Singapore. The cost to enter this dome and the flower dome was S$28 for both.
,,Dome based forest,5.0,,Great adventure to walk around this manmade tower of exotic plants with views over the bay and harbour from the treetop walkway.
,,stunning,5.0,,so incredibly clever and beautifully presented arrangements of plants and flowers. such a lovely refreshing break from the heat outside
,,Amazing to see,5.0,,"water fall is the main attraction here, rest is pretty normal. But how they have presented the idea is excellent. Avoiding the rush hours will increase the value of the experience."
,,Very expensive,2.0,,Too expensive to see a waterfall and a few flowers. Long waiting times to take the elevators. Would not recommend.
,,It tourist trap but a nice one.,4.0,,The whole garden experience is a nice day out. The cloud forest is cool with the waterfalls. The one thing that is a bit annoying is that people are taking photos everywhere all the the time.
,,A beautiful place to visit,5.0,,It is a cool and pleasant place to visit. The waterfall is amazing. I visited both the cloud forest and flower dome. It is the largest glass greenhouse in the world. I love it.
,,This is an amazing place.,5.0,,"This place is fantastic! We really enjoyed our visit to the domes. The forest dome was spectacular, both in size and the variety of plants. The orchid garden was really beautiful. The walkway around up to the roof gave a great view of the dome. We were there during the holidays so the crowd was huge. Everyone was very aware of others and made sure there were no photo bombs extras in the family photo shots."
,,Excellent - in spite of the crowds,5.0,,"Impressive and comprehensive. Not just the waterfalls and individual plants, orchids or trees but also the clear educational vocation of this wonderful site. A couple of hours of pleasure!"
,,Great idea!,5.0,,This is so well done! I was just expecting random plants but to understand the altitude of various plants was so much more interesting. A lovely cool way to spend a couple of hours in Singapore.
,,Must see tourist attraction,4.0,,Impressive structure to walk around with a Jurassic park feel to it. Plants were amazing as was the waterfall. They do close the building once a month for plant maintenance so be sure to check the website.
,,Just fantastic.,5.0,,"Don't even think about it - go. Cloud Forest and Flower Dome are works of vision, brilliantly executed. Interesting and comfortable - incredibly, these huge domes are all air conditioned."
,,Absolutely magnificent,5.0,,"Could have hours just roaming around taking it the sights, plants and water fall. Must experience for anyone going to Singapore"
,,"Too many people, really not worth it",3.0,,"It’s really just a very, very crowded greenhouse, if you want to save your time and money go to the airport’s Jewel, it’s similar and without the gigantic crowds"
,,Fascinating tallest waterfall in Asia,5.0,,"Very unique setup, all the huge trees are indoor, best part of it all, it’s air conditioning. Buy the package which will include the shuttles to both Cloud Forest & Garden by the Bay."
,,Cool!,5.0,,Amazing and cooling on a hot humid day. Combined entrance with flower dome. You go up and walk down some canopy trails. Beautiful scented orchids were also ok display!
,,Indoor waterfall,5.0,,"This is an especially great place for kids to enjoy, but nice for anyone to get out of the heat into the air-conditioned dome. Inside is a huge man-made waterfall and lots of paths to explore including some high above the treetops. It’s nice that it is wheelchair accessible. Kind of random with some of the things included inside like stalagmites and stalactites, but a very impressive structure and exhibit. At the gardens by the bay, your admission ticket includes the cloud forest and flower dome. We found the flower dome to be even more spectacular and less cheesy."
,,Very impressive but avoid the queue,4.0,,"Very impressive waterfall, my son loved seeing it. We didn't go up it though, because the queue was miles long."
,,Great for a relax walk with family and friends.,5.0,,"Cooling place for a small walk in and hot and humid Singapore. With man made waterfall and plants all around, really made people happy. Wheel chair accessible too"
,,Cheer for summer,5.0,,Air conditioning condition and I was quite exhausted when I got here but I was so glad that I made it. Enjoy the waterfall and the walk on the sky guys!
,,Beautiful,5.0,,The best part of Gardens by the Bay. Relaxing even when full of people. Wish I could back again and again!
,,Fantastic,5.0,,A concept with an amazing result. Creating a 35 m waterfall surrounded by an incredible amount of different flowers
,,Simply stunning,5.0,,Access through the MRT at Bay Sands! A great and amazing structure. Amazing building with a great display of plants and atmosphere.
,,Quite good,4.0,,Spectacular how this has been engineered with the waterfall and walkway. Quite a bit cooler than outside the dome and some water spray but an enjoyable experience. Some excellent photo opportunities.
,,Amazing,5.0,,"Part of the Marina Bay Gardens, contains a stunning waterfall which can be viewed from different levels. Containing plant species from the rainforest regions of the world."
,,Great collections of plants with good crowd management,5.0,,"We did not know what to expect and bought both the Cloud Forest & Flower Dome. It turned out the Cloud Forest was a lot more interesting.
When we entered the Cloud Forest, it was crowded. It was not easy to take a good photo of the waterfall. But we walked a bit more, the different levels of walkway helped to get a better view of it. Also different kinds of plants & flowers attracted us not just walk but enjoy the exhibits. I especially liked the scented orchids exhibit. Every type of flowers has its own smell and you will be surprised. When you focus on the design & the exhibits you forget about the crowd & the heat. We finally spent almost 2 hours there, but only spent 20 minutes in the Flower Dome."
,,Breathtaking experience!,5.0,,This is one of its kind and a great place to chill in the hot and tropical Singapore weather. I have been here umpteen number of times as a guide to all the relatives and friends vising us in Singapore:D.
,,Awesome place,4.0,,"Amazing place to visit.... it’s indoor and in a controlled temperature, excellent in humid hot Singapore weather. You literally get to walk high into the forest on steel walk ways. Love the man made waterfall at the enterance.... cool me down. I loved the smell of different Orchards!!! Didn’t know it existed. My mum would love this place!!!"
,,Beautiful!,5.0,,Loved the entire experience here. Simply beautiful. Will definitely recommend my friends and family here!
,,Lovely place to wander.,4.0,,"We thoroughly enjoyed wandering through the Cloud Forest. The amount of work to create and upkeep this area would be incredible. It was just lovely, the waterfall and so many interesting little places created by amazing plants and sculptures. We didn't get to go to the top of the waterfall as the line was too long, but thoroughly enjoyed the experience."
,,Enjoyed,4.0,,"Quite a feat pf engineering, planting & maintenance! We spent a lovely hour or so meandering through this enclosure."
,,Sherin Nafie,5.0,,"Located inside Gardens by the Bay, this dome shaped place is a must visit.As soon as u enter, u r greeted by a massive indoor waterfall with lush greenery in the background. As u walk & admire the plants, u feel u r walking through a rainforest. From the escalated walkways u enjoy breathtaking views. So much positive energy! We also visited the flower dome, which is another must see."
,,Amazing,5.0,,"One of the best tourist attractions I have visited - like nothing else I've ever seen. What a great way of presenting a biological garden! The incorporation of sculptures and artworks throughout added interest, and the global warming message was also appreciated."
,,A unique experience of rainforest plants,5.0,,The journey up with the elevated walkways was fascinating and there were lots of interesting plants (and signs). I was too busy taking in all of the surroundings to notice my fear of heights!
,,Mind blowing,5.0,,The cloud forest is in a convenient location as it is in Gardens by the Bay. It contains a huge tower that you must take an elevator to explore. It has a walkway and is extremely high up. I recommend using the walkway even for people afraid of heights as the view takes your mind off the height and your fear. The walkway and tour has a beautiful waterfall and lush plants with it. It is surrounded by beautiful garden beds with amazing plants inside. It is great for kids and is the most amazing entertainment. Highly recommend.
,,Well Worth A Day,5.0,,"My wife and I only had a day between flights and this was a great choice to visit. There is way more than we had chance to see in the surrounding gardens. Great waterfall, fab plantation and very informative,,, make a day of it."
,,Waterfall is a highlight,5.0,,A beautiful place to visit. The waterfall is a feature along with the variety. Really impressive set up in every respect.
,,A visit to Cloud Forest with Family,5.0,,"Its a must visit place in Singapore. We must keep in mind the timing for fountain works ( its once is every 30 minutes). The perfect time to visit is just 45 minutes before the sun set , then you can enjoy the view during the day light and just after sun set too. its takes around one hours to enjoy every part of it"
,,Cloud Forrest is plant heaven!,5.0,,I was somewhat reluctant to spend the entry fee and line up in the line to get into this venue but wow was it worth the visit!!! From the moment you walk in and are greeted by the massive waterfall this venue is nothing but impressive!! The huge wall of plants is hard to comprehend and so so beautiful! There is a second line to get up the top to walkway that shows off the impressive glass dome glass house and meanders around the plants but again was worth the wait (we got through in about 10 minutes in the evening). This was probably my favourite attraction in Singapore and I would definitely recommend checking it out. I would say arrive earlier in the day to avoid to crowds though! Allow about an hour for the whole walk.
,,Inspiring,5.0,,From the moment you walk in your breath is taken away with an amazing waterfall. The layout and exotic plants and flowers on display are a gardeners paradise. Worth the time.
,,Cloud forest,5.0,,This was the best thing I’ve ever done in Singapore. Totally worth the visit. Amazing architecture & design of the building. A perfect backdrop to some beautiful flowers.
,,"A relaxing, cool setting to visit while in Singapore",4.0,,"This is part of the Gardens by the Bay complex. Both the Cloud Forest AND Flower Dome offer a very relaxing, beautiful and serene setting to spend 2-3 hours and at the same time get out of the extreme heat and humidity. In fact you may want to bring a light jacket because the Cloud Forest ( that is adjacent to the Flower Dome) is very cool at all times. There are other things to do at Gardens by the Bay but these two are the highlights. You need to buy separate tickets for both locations."
,,Simply beautiful,5.0,,Its beautiful and worth every penny. From the moment that you walk in you feel you are in some beautiful rain forest and the experience just continues all the way. Magic place
,,Mother Nature on show!,5.0,,"What an awesome exhibition?!
Whoever thought, funded and put together this project needs to be acknowledged at the highest level.
Undoubtedly one of the highlights of our family Singapore holidays. An incredible display of why we need to be concerned about our environment and why we need to do everything in our power to protect it.
An incredible array of plants, an amazing glasshouse, the amazing man made waterfall; where do I stop?

THIS IS A MUST SEE IN SINGAPORE!!!!!!

But it is only 30% of the Gardens by the Bay exhibit so make sure you see the rest including the outside gardens; but if you only have a short stopover, allow 1 1/2 hours for Cloud Forest alone."
,,Wonderful Engineering Design,5.0,,"Its a really wonderfull man maid seperate climate zone to grow varoius kind of flowers and Terss, One of excesslent Engineering design.. So amazing"
,,A must see,5.0,,"It was absolutely pouring outside but we hadn't realised until we reached the top of the forest. There is so much to see here, especially if you enjoy visiting gardens. A picture by the waterfall is a great addition to the photo library."
,,More than we could have imagined,5.0,,"We hadn't really researched the cloud forest before our trip and were expecting a giant greenhouse that you can stroll through.
We were shocked at the magnitude of this structure. It was breathtaking! We spent hours in here, just wandering around. There is so much to see and loads of interactive displays. It was a very informative and relaxed afternoon.
Also a lovely break from the hot weather :)"
,,Very nice,4.0,,"The cloud forest is good to visit, the flowers are nice and you can get out of the heat. I am not a flower person but I did enjoy walking around looking at the different plants from different countries"
,,Spectacular,5.0,,"Loved loved loved this. I was truly surprised with how much I enjoyed the Cloud Forest. Even though it was very crowded, it was so well organised that the crowds weren’t an issue. The wood carvings amongst the plants were amazing. It was a lovely cool escape too. So luscious and green and beautiful flowers and plants. More than just a garden, it really is a forest with little surprises around every corner. The educational movies and displays at the end were also extremely well done. We pre bought our tickets on Klook so no queuing. Definitely a must visit place."
,,Within the wonderful (pay to enter) Marina Gardens!,5.0,,"Have no concern about paying the entrance feenasnthis experience is wonderful! Hi speed lift to the top and amazing, spray filled views!"
,,Amazing - Cloud Forest,5.0,,"This display was so beautiful, the orchids were spectacular and the lush vegetation of the tropical plants and the waterfalls were amazing and to escape the heat and and into the cool mist was so good. Such an impressive structure and attraction."
,,"Poor fantasy, not impressed much",3.0,,"The idea itself is very good. Very nice plants. But!
1. Stalactites are prohibited to touch. Why do not put just one for touching? It really do not will damage anything. People come here to have fun, to have impressions, and not touching such things - just a torture, especially for children.
2. Very poor staff in crystal room. Only amethysts, stalactites... and that's it! Why do not make here a real mineral museum with stunning crystals, minerals, stones?
3. Why do not make a place for bathing in the water pool? For children it would be real fun, for adults as well.
4. Why do not make more bridges, caves, cozy sitting places?
etc.

Very poor fantasy. Hire me and I will do a fantastic place from that boring place."
,,Beautiful but extremely poor crowd control,1.0,,"The cloud forest was beautiful. No doubt about it. But was it worth it? 6 July 2019, There was a 30 minute queue to enter the cloud forest, and a 1 hour queue to enter the lift in the cloud forest. Crowd control was extremely inadequate. Security officials turned a blind eye to queue cutting and patrons were left to enforce the queue themselves."
,,Another amazing place to visit in singapre,5.0,,I must say its a place where you have to be in singapore. You Will see different kind of plants which you will not see in todays world. Plus this place is amazing greenery and full of peace.
,,Rain forest adventure,5.0,,the Cloud forest is one of the 2 domes in Gardens by the Bay at a cost of 28 sgd for both( You cam´t by ticket for just one dome. It look us 90 mins at e leisurely pace tto tour the dome and walk all the walks up high in rhe dome. The waterfall at the entrance is spectacular as are the scent orchids. Awesome place.
,,A refreshing experience,4.0,,"A must visit if you’re in Singapore. The waterfall is a massive artificial structure that is worth viewing from various levels. Don’t be afraid to explore the dome and check out upper levels which allow you to walk on a bridge the entire length of the dome. (Tip: visit during misting hours). Take note of the timings as well, as it closes pretty early."
