id,uid,title,score,date,content
,,Lau Pa Sat,3.0,,"Historic food market frequented by office workers and tourists. The building has an interesting history (see Wikipedia), go for Satay street but overall better (and cheaper) food can be found in other Hawkers e.g old airport road."
,,We went out of our way and wish we hadn't really,3.0,,"We were told by friends that we absolutely must go here. Well it was just a pavillion with street food. We tried food at a couple of stalls and were underwhelmed. It is ok for cheap eats, but don't go out of your way if you have a food hall that is closer. Personally I think the Chinatown hawker stalls are the best in Singapore."
,,Best satay around,5.0,,"I am a huge satay fan and of the many places I’ve tried it in Singapore, Satay Stall 7&8 at Lau Pa Sat is by far my favorite. The marinade is great, the meat is well cooked and not too fatty and the peanut sauce is the best I have found - and the closest to what I remember as a kid growing up in Singapore. There are plenty of other good choices here from dim sum to seafood, but the satay is the star, so be sure to go after 7 once the street is closed and the tables are set up in front of Satay Stall 7&8!"
,,Food,4.0,,"Was recommended this area by one of our tour guides. We had seen it from the tourist bus. Wow what a place multiple foods, had the satay sticks ,beer and veggie rice. Small point , have smaller bills , each item made at different places, pay separately .
Lovely ambience great food. Price very reasonable compared to most other areas in Singapore."
,,Amazing street food,4.0,,"This place is amazing. So much to offer and with such a wide range of dishes to suit both meat eaters and vegetarians, the food hall provides authentic local dishes that have to be tried!

From pig organ soup to vegetarian curry, desserts to Western dishes, Lau Pa Sat has tons of options.

I had a classic spicy chicken jalfrezi dish with rice, two sides and naan all for 8 SGD (the Executive Meal) which I highly recommend."
,,Iconic Food Court,5.0,,"The Lau Pa Sat is perhaps the most iconic food court in Singapore. It is located in the heart of the CBD area, so its very popular with office goers. You'll find all kinds of food here."
,,Great Experience,5.0,,We went at sunset when they closed a street for the grilled meat with satay sauce. The hawker centre was massive and there was a wide variety of cuisines to chose from. We decided to stay outside and have satay sticks and beer. We were pestered a fair bit but the satay was amazing. The area can get quite smoky from the bbq's but it also sets up the atmosphere of great food smells and a lively street vibe.
,,Best Satay,5.0,,"A must visit in the evening to go to satay street. Amazing food. Went numerous times. Had satay from stalls 6,7,8 and all good. You do get pestered though which is a pain but food incredible. Try the basil chicken as well. Amazing. Loved this place and really miss the food"
,,Definitely a good spot to find good food,5.0,,"This a great spot to find good and cheap food.

Make sure you have cash and if decide to eat Chilly Crab ask 1st the weight and how much it will cost you to don’t get surprise with price!

We had an amazing fried noodles and fried rice!"
,,A very huge hawker center,4.0,,"This is a hawker center which opens day and night. It caters to both local office people form the surrounding business district and tourists. It is huge and has lots of choices, so be prepared to walk around and 'hunt' for the food that you want to try. If you come after 7pm, the road beside is closed up and the satay vendors would start their business.

The building has got a very nice architecture and the place is very well maintained and clean.

In the evening, the atmosphere here is very lively due to the activities of the busy satay vendors."
,,Great place to eat,5.0,,"Wonderful food, we had breakfast and dinner here. The food was fantastic, flavoursome and very cheaply priced. The atmosphere is fantastic, sharing tables with the locals. The oldest hawker Centre in Singapore and really worth going enjoying the fabulous food."
,,One of the best food centres,5.0,,"Tried a lot of food centres while in Singapore and this was definitely one of the best - went around lunchtime, really great choice of food, stall holders seemed quite aware of dietary requirements if you asked them about ingredients. Nice pavilion to have a meal in."
,,Sophisticated but not so hygienic Street Food!,3.0,,"Lau Pa Sat is a food market place that is somewhere between sophisticated foodcourts and hawkers. Long ago singapore hawkers were removed and places like lau pa sat are a better version of their replacement. variety of local food place, boasts of all types of cuisines and pocket friendly food options for both veggies and non veggies. This specific place is situated in the heart of the city between the complete office area of raffles business center. So its a hot spot for lunch and dinners for corporate working in that area. for veg food folks, you do have Delhi cuisine, and couple of dosa and parantha places to try out."
,,Some much choice,4.0,,"So much food choice, very vibrant atmosphere satay street it packed of locals everyday. All food cooked and prepares infront of you. Very cheap you could easily eat out for less than £7 per head including drink. Portions are huge"
,,A great cultural experience,4.0,,"We came here to check out this well-known hawker centre and really enjoyed the food on offer. The satay sticks are an ABSOLUTE must and were amazing and very cheap. Buy it from ""Best Satay 7&8"" !! All of them say they have the best satay but these guys are the pick!"
,,Around the world...,5.0,,"it is always a delight to eat at the most global center in the world. lunch on weekdays here is chaos as you share the experience with the corporate yuppies of the CBD, they “chop” or reserve their seats with tissues, namecards or umbrellas. it is such an experience - a local vibe! in the eve, road in Boon Tat is closed for vehicular access and all the satay shops will lay their foldable tables for the start of the crowd at 6-7 pm. From chicken wings grilled to seafood, local dishes - chicken rice and satay. everything is delicious.

Budget : sgd 80
Pax : 4
Dishes : Grilled prawns, satays, Indian prata, Saba Fish, Grilled chicken, tofu and spicy stingray"
,,Best Satay in Singapore,4.0,,If you want to try hawker street food go to Lau Pa Sat. There are many satay restaurants and those were the best we tried in Singapore. Best time to visit is the late evening or night.
,,Great,5.0,,Great - went x2 while in the City - lots of options - price friendly - all food we had was great. Put this on on the to visit list. Close to MRT.
,,Satay,4.0,,"One of the best Satay you can have in Singapore at least authentic local food ,visited here at night time"
,,Take No 8 it is the best,5.0,,"I always go to Lau Pa Sat and have the food from stall No. 8, it is really the best one! You sit on the plastic chair having good food, a cold beer and enjoy the night."
,,Best vegetarian dumpling,5.0,,"I tried the vegetarian dumpling from the stall ""handmade dumpling"" and they were very very good. I've been disappointed many times in different food court but those ones worth it. The old guy who is making them is very lovely and take care of you.
Highly recommend his stall !"
,,Local eating at Lau Pa Sat,3.0,,"It's not a regular go-to place for locals because the food there is pretty overpriced as compared to other hawker centers, definitely a very touristic place. The food is decent and there's a wide variety, it's pretty cheap compared to the cafes/restaurants in Singapore, but expensive relative to other hawker centers though. It's also a lot cleaner than most hawkers because they have an 'image' to keep up with. That being said, I'd not recommend this place unless you're in the area."
,,A food court with character.,5.0,,"The building was lovely to look up at the ornate ceilings. It was a very clean food court ( except the toilet, avoid if you can) and there was something for everyone. As we were going to the light show at gardens by the bay we were too early for Satay st so I can’t comment on that."
,,worst hawker center experince,1.0,,"45 years in Singapore & this is the 1 of the worst I ever experienced right after Newton circle hawker.
- food are over rated
- non- authentic taste
- over prince
- served under cooked satay (& over prince btw)

There are hundreds of better hawker in Singapore."
,,COMBINATION OF HISTORY AND FOOD,4.0,,"If you haven't been, now is the time to have lunch or dinner here. It's a great location for the financial district workers and tourists visiting Marina Bay. Good variety of foods at reasonable prices. Neat and organized."
,,"Dead Crab Served by #67-68, Ming Yen Restaurant 「銘雁鐵板燒烤海鮮」",1.0,,"I brought a visitor from Kunming to experience the SG ‘hawker’ food @ historical site, Lau Pa Sat on 16 Nov 2017. We were approached by a friendly lady “aunty” for seafood ‘tze char’ experience. She was nice to usher us to the stall #67-68, Ming Yen Restaurant 「銘雁鐵板燒烤海鮮」

We ordered the recommended signature dish ‘black pepper crab’, sambal kang kong (water spinach) & salted egg prawn (all items were served in a small portion: total food bill @ sgd74) and a jug of tiger beer (sgd20) ordered separately from a drink vendor.

We were served a small ‘dead’ crab @ sgd45! Texture of crab meat were soft, mushy & watering.

I wish that the stall owner / cook can practise some basic business ethics here, especially stall is located at touristic site. It’s not only impact the Singapore tourism reputation risks, but failure in food hygiene & safety standard from the AVA perspective. Fortunately, we didn’t get serious food poisoning, but we both had diarrhoea 2hrs after dinner! It was indeed an unpleasant encounter, and certainly an embarrassment to my oversea visitor !"
,,Great Atmosphere,5.0,,Fun way to experience Hawker Style Food right in the middle of the city. In the evenings the aroma from the Satay Stalls alone will entice you. Satay Vendors hand out menus & vie for your order and tables are set up on the street when it closes to traffic after 6pm. Fun to watch & Great atmosphere!
,,Dinner alone at Lau Pa Sat,4.0,,"That night, I went to Gardens by the Bay until about 9pm and on the way back to the hotel, I decided to stopped at Lau Pa Sat for dinner.
I wanted to have sambal stingray and satay, so I guessed it should be a good place.
I walked around inside the beautiful pavilion and found this seafood shop (Boon Tat street) outside. Since I was alone so I just made it here easy for me.
I asked for a small portion of sambal stingray, oysters with garlic sauce. I also asked the shop to order beef & mutton satay for me.
For me, it was convenient that I didn't have to walk around and order stuff I wanted.
And the food was pretty good. I was satisfied with the bbq stingray. Oysters with garlic sauce were very good! Satay (beef & mutton) was average though, the peanut sauce could be better. But I didn't know which stall these satay were from.
I wanted to go back later for more choices of food but I didn't have time.
I think if I go back to Singapore I would like to try other food at Lau Pa Sat again."
,,Culturally experience Singapore,4.0,,Even if you are not hungry this is a must do if you want to dive into the culture of Singapore. Lots of authentic eats to choose from and lots of different cultures represented by the people there.
,,This is a Singaporean icon,5.0,,"This is a Singaporean icon. It's touristy, but a great place to get the tastes and smells of Singapore hawker food. Definitely try the Yong Tau Foo, Indian Chaat and Char Kway Tao. The Costa Rican place is also surprisingly good (if out of place)."
,,Eat in Pavilion not Street.,4.0,,"Lau Pa Sat Pavillon on its own is a good place to go for an evening, a good variety of food to choose from and good atmosphere. Don't bother with Boon Tat Satay Street outside (see my review on TA) it's really terrible,overpriced pushy staff and not great food. Stay in the Pavilion and enjoy the atmosphere,food friendly staff and the beautiful building."
,,A Good Place for your Tummy,4.0,,A lot of good food with a very reasonable placefrom local food to western food asian food .Do notmiss this place if you are a food lover
,,You want food? It is here - whatever you want...,4.0,,"Unbelievable selection of food at this Hawker Market. Whether you want to run with the basic satay sticks on the makeshift tables they set up on the street, or try some fisheye laksa inside, there is something for everyone.

Only reason this didn't get an excellent score was because there was some really loud really bad music from some band playing Octoberfest type music (in September). I'm sure it was meant to be fun, but it was just so crap it was laughable."
,,Good Variety of Food - Not Cheapest but Reasonably Prices - Tourists should Visit,4.0,,"Review by Dr Sim. Besides Newton Hawker Centre, tourists can visit Lau Pa Sat to taste the local food. In dialect, it means Old Market. Not air-conditioned. Good variety of food. Reasonably priced. Basic ambience. Self-Service. Go in the evening (after 6pm) where the satay stalls are temporarily set up on the street next to Lau Pa Sat. Nowadays you get other foreign food besides the local food. It makes the place more interesting. Not easy to find parking space. There is a MRT station nearby. Regards DrSim001"
,,Extremely over rated,1.0,,"Just arrived back from Lau Pa Sat Food Hall and "" satay street"", with the exception of the boiled rice the food that we had was below expectations. We had chicken satay from Best Satay, when they arrived they were cold and like bullets, the sauce was very well done.
We had batted small prawns and lemon chicken, what can I say except the chicken was tough and the lemon sauce was missing in action and the prawn we all batter and no taste.
We had a glass of beer and a coke and the bill was exactly Singapore dollars 50.
I will not be back.
Dunnydo"
,,Awesome,4.0,,"Lau pa sat,a quite big hawker centre,many kind or food stalls(many choice of food} and value of money,nice place to have lunch and dinner,overall was awesome"
,,Variety of low-cost food and local satay,5.0,,"This place is located in the centre of Central Business District, walking distance from Raffles MRT.
Wide choice of affordable meals from different cousine - local, Indian, Western. Halal options, Tiger beer, sugar cane drinks.
In a day time popular for office workers from nearby buildings, in the evening - many tourists have their supper here.
One dish will cost you $4-10.
Also, in the evening, you can enjoy satay, I'd recommend stall no.4 & 7.
Grilled sea food.
Also would recommed smoked chicken wings, good with Tiger beer."
,,Loved it!,5.0,,"Awesome hawker centre, probably the biggest of all we visited whilst in Singapore, so of course a great selection of food to choose from. Also out the back were a number of satay stalls which were delicious. Centre very clean and the food was great! Glad we came here!"
,,Interesting place,4.0,,It's probably the biggest and most well known hawker centre in Singapore. You have a huge variety of stands to pick your food from. Mostly local specialties with a few exceptions. There is food for all tastes! Nice idea to just sit down and share a table with strangers too. Two tips: they only accept cash and you need to buy your drinks from dedicated stands. Highly recommended to try at least once.
,,Overcrowded & Noisy,3.0,,"I had decided, after research, that my husband and I would go here for lunch while in Singapore. We found the place was so overcrowded, and the noise was overpowering for two people in their seventies. After wandering around, which was difficult due to the squash, having a look at what was available we decided to find somewhere else for lunch. I could possibly have found something to my liking, and we may have been able to find a table, but my husband didn't see anything he fancied and the heat and the noise was more than we were willing to endure. The architecture of the pavilion is worth a look but don't expect to be able to eat there."
,,A must-visit Hawker Center,5.0,,This hawker center is awesome. In the night they close off the street next to it and open a number of stalls where they sell satay. This goes on till about 12.30am. The food and location are both great. It is important to note that even though it says this place is open 24 hours on some websites almost all the shops are closed at night and the ones that are open have a very limited choice.
,,Like Satay? Then you want to visit Lau Pa Sat,5.0,,I visit Lau Pa Sat every trip to Singapore...this is a Hawkers Market. Sit outside and the hawkers will come to you along with the Tiger beer girls. This is cheap and cheerful good food. No need to over order as the food comes quickly and you can always order more.
,,My daily lunch place,5.0,,"This is where i have my food during office hours for past three years and for some one who is eating for so long,its not boring. My favourites here are thunder tea rice,oyster omlette,hokkien mee,laksha"
,,Simply an Outstanding Food Court!,5.0,,"This is one of the iconic places in Singapore having history of hosting traders and businessmen to facilitate trade. It was later converted to a food court and the heritage construction is still maintained.
The place has cuisines from across the Globe on offer! Right from Korean, Japanese, Cantonese, Singaporean, Malay, Thai, Indonesian, Indian, Mexican, Lebanese and other food options are available. The food court serves some very good meat delicasies.
There are lot of options for vegetarian lovers too.
Swaad - this place offers the best pure vegetarian Indian food.
There are a lot of other options too.
This place is a must visit for all food lovers out here!"
,,A little tired,3.0,,"Having accommodation just around the corner from here, we intended using Lau Pa Sat as our catch all lunch and dinner spot. We love the satay (outside stalls 7 and 8 are the best) complete with a large jug of beer (sufficient for three beers each at a total of $20), but did find other indoor food, while plentiful option-wise, really disappointing. I watched one vendor making a dish, then later reheating it pre serving. No wonder it was stodgy - rice noodles do not take kindly to being served other than just done. There is an interim hawker stall just down the road heading to Chinatown that we ended up preferring (though not all stalls are open on weekends and holidays). Satay remains outstanding at Lau Pa Sat (thus, my rating), but we won't be back for any other dishes in future."
,,Woah. Some of the below reviews are just so wrong. Why though?,4.0,,"Some review says this is the biggest food court in Singapore? No even slightly close. Another claims this is conveniently next to Orchard. Google Maps, the whole of Singapore and I would disagree. One complains there is no air-con, another of being harassed by stall owners. While not wrong in statement, wrong on so many levels of sentiment.

I'll try to clear it up.

In the middle of the financial district a few blocks back from the marina is Lau Pa Sat. The closest MRT is Raffles Place, exit I. That is the letter between H and J. Either way, every local will know and will lonely point you. They have to by law. Inside the olde pavillion is your regular hawker fair, although slightly more expensive than elsewhere - you see a high proportion of tourist customers, which could explain the prices, or maybe the location . Also because the real reason to go here is because the road is closed to traffic after 7pm as it becomes, as it affectionately known, 'Satay Street'. Kinda fun, mostly tourists and locals hosting business buddies. $20 jugs of Tiger beer, a sense of humour and not growing up wrapped in cotton wool should help you from feeling harassed. They are doing their job and won't bother you. What's up with people? Seriously. How do you get dressed in the morning? Life is so easy."
,,On the list.,3.0,,Gave this well known area a try.Featuring a wide range of food in the pavilion and street eating.Satay was the call but not the best I've had.prawns were very good though.Expensive beer.
,,Dinner,4.0,,A historic building with open concept dining where various food stalls sell local foods and drinks including beers. Outdoors are found many satay stalls and cooked food stalls that is very popular in the evenings .
,,Nice stop,4.0,,This place is a well converted old pavilion that provides a nice stop for some delicious food in the heart of the CBD so you are surrounded by many different high rise buildings. Options from all corners of Asia are available and it is reasonably priced.
,,Delicious food for all asia,4.0,,It's Singapore ´s oldest food court and has a lot of charme. I tested indian food that was delicious. It can be a bit tricky to find a place a lunch time
,,A quick stop for locals and tourists,3.0,,"The place is convenient for tourists to have a quick meal and then proceed to explore the places like Merlion Park and Fullerton Historical Gallery. I brought my friends early for a quick dinner and we had a walk to see the infrastructure around and wait to have pictures of the night view! In evening, there were few stores which are still open for business so if you want to have a Singapore style feast, I would suggest somewhere else!"
,,I don't recommend this at all.,2.0,,"The food is fine. But the meat is not fresh. And the kitchens look quite dirty. There is annoying salesperson running everywhere trying to take you to their shop. They wouldn't go away no matter what. And it's really hot because there's no air-conditioners, but there are stoves everywhere."
,,Great Satay!!,4.0,,"I ate here about 4-5 times over a recent 10 day stay in Singapore, good cheap food, a good place to eat satay and other local dishes, satay sticks are cooked the authentic way over coals. 10 sticks = $7, 1 stick = 1 mouthful ;), 1 x handle of Tiger beer = $5.50
Best to go after the sun sets as most of the tables are in the open.
I walked around the scoping out the food stalls before I chose one to purchase my food from. Satay stall '3/4' was excellent and was my go to place each time I ate here.
Lau Pa Sat is a good place to eat good cheap food, the vendors here are no where near as pushy and hassling as they are at Newton Circus and the place isn't packed full of tourists either.
Can't wait for my next trip to Singapore to eat here again."
,,Great Place for a Foodie,4.0,,"Lau Pa Sat is probably the biggest food court complex in Singapore. Located very conveniently close to Orchard Road, it is popular with locals as well as the tourist crowd. One can get a range of cuisines here at surprisingly very reasonable prices. Definitely a must visit place in Singapore."
,,You should go here FIRST so you can plan time to go back,5.0,,"I don't know why we waited to go here until later. We've eaten at many of the food courts in Singapore, but this is the biggest, which the widest range of food choices. I've got one who like Korean, one who likes Chicken Rice, another who wants anything soup, and another who wants chicken tikka with garlic naan. This place had something for every one and no one had to settle for something else. Unlike some other food courts, it's open on the sides so the hot air wafts in. But don't let that discourage you.
We went at noon on Sunday and it was not busy. Some stalls weren't open yet.
It was HOT.
easy mrt access
didn't use bathrooms so I don't know if they're on site.
Bring napkins."
