id,uid,title,score,date,content
,,Excellent walk along the river to see the sights or eat.,5.0,,"Clarke Quay and Boat Quay run into each other and both are a gastronomic eating strip. The food is good, it's a bit of a hassle walking along here at night if you just want to look as the sprukers will stop you at each restaurant tempting you in and if you say you don't want to eat then they will say come in and have a drink then. But just keeping walking and you will be fine. Often there is something going on actually on the river at Boat Quay some kind of show or other and just to walk along and see all the bridge which crisscross the river with all their lights on is worth a look."
,,Lively,4.0,,"Great place to visit in the evening, always lots happening. Traders can be a bit of a pain as they constantly try and get you into their establishments though."
,,Interesting mix of food and shophouse architecture,4.0,,"I enjoy the view of the river and you're spoilt for choice of the food offerings here. There's German, Indian, Korean and seafood for you to choose from. Anyway you're seated, you get a good scenic view of the financial district and the river. Or if you just want to watch the boats go by with a pint, that's perfect too!"
,,Simply Fantastic,5.0,,This is a unique place on the planet. It is full of little restaurant and drink lounges overviewing the river. It is a MUST plase to visit while in Singapore.
,,Great place to end the day!,4.0,,"This place is all about nightlife; it is where locals and tourists come at night to enjoy some drinks and food. It is safe, and unlike similar areas around Asia not a lot of “shady” activities are going on."
,,My goto place in Singapore,4.0,,"Sit by the river & enjoy the delicious food from a variety of restaurants/cuisines available. The Beautiful view of CBD area adds up to the experience. Couple of places offer live screening of Football/Cricket matches, if you're a sport fan & enjoy watching your favorite team play, sitting in a pub/bar"
,,Historic,5.0,,"Very historic area, awesome to see all the old buildings lined up the river. Cool place to go for dinner by the river."
,,Old and new in harmony,4.0,,"Continuing our casual walk along the south western bank of the Singapore river we came to Boat Quay a restored area of old riverside buildings with a backdrop of present day concrete monoliths towering over them - plenty of benches to sit and take in the river which did have much traffic and lots of restaurants, mostly tourist orientated as you approach the Elgin Bridge which you can walk under and then on to Clarke Quay opposite"
,,An interesting location,4.0,,"If you plan a stay in Singapore, visit the Boat Quay just to get a good feel of the area and enjoy the many excellent Bars and Restaurants all nearby."
,,Boat Quay,4.0,,Cool place with lots of little restaurants to explore. Picturesque. Awesome place for a wander. Definitely worth a visit
,,Awesome place,5.0,,"Boat Quay is one of my best place in Singapore for Dining.
You will find plenty of fine dining restaurant along with riverside.
You can find many good Indian restaurants. My favourite Indian restaurant at Boat Quay is Haldi Indian restaurant.they serve very delicious food.
I am sure will like this place.

Best time to visit this place is during evening time.

Regards
Chandrashekar"
,,Bets hangout place,5.0,,"Good pubs around the river area , closer to metro stations and office spaces , at night the place just lights up with good offers on drinks and quick service , a long stretch of pubs and restaurants , sea foods are available at a discounted price and u can bargain too"
,,Holiday,4.0,,Cute area walking distance on the river from Robertson and Clarke quays Great place for a drink on the way back from a walk to city museum or art gallery Older and more historic feel to the other quays
,,Great place to visit,4.0,,"Nice area to visit even if only for a short period. It's a mix of commercial properties, many fine restaurants and bars, hotels, etc and is a historical area on the South Bank of the river stretching from the shophouses at UOB Centre to Elgin Bridge. The Quay dates to 1842 when it was built to accommodate the shipping trade. Nice views from the river while on the cruise."
,,Ancient and modern Singapore,4.0,,"Every time I come to Singapore, I always come to this place. There are many restaurants for tourists and behind there are many tall buildings of financial institutions. Boat Quay is the place where the ancient and the modern Singapore meet."
,,Lots of action,5.0,,"Great options for supper and drinks. Outstanding place to people watch. Also, a good place to start and venture to the other ‘quays’"
,,Great Bars,5.0,,"Great location, great bars and an overall great vibe We hit the strip at Happy Hour and got cheep beer and cheap wine with a beautiful view of the Singapore River"
,,Must visit in the evening!!,5.0,,"Loved this place very much, many bars and clubs around here. Better plan in the evening after sunset."
,,Great Choice of Bars & Restaurants,4.0,,"A bustling “strip” of bars & restaurants in the heart of Singapore on the edge of the river!
Great Asian restaurants, good themed bars, lots of people & a great atmosphere!
A must to visit this place when in Singapore, but note liquor is very expensive, plan for Happy Hour.
So many restaurants to choose from, we enjoyed an Indian restaurant on the 5th floor with superb views across the city."
,,Bustling reatsuarant strip near the river,3.0,,It is nice to sit by the river over an evening drink. The spruikers work hard to attract you to their patch. But the food is nothing special and the prices are quite high. You can do better.
,,A tourist precinct,3.0,,"If you visit Boat Quay for what it is, a riverside drinking & dining precinct primarily of the western tourist market, then you probably won’t be too disappointed. But it’s nothing more than this.

The location is stunning and on a nice balmy night (which is almost every night) it is nice to walk along the river and see the brightly painted buildings and their bright LED flashing signs. But venture just a little further down the road, to one of the more local street food venues and you will be richly rewarded. By better food at significantly lower prices.

Not as crass as Clarke Quay, but no that far off."
,,Dinner with a view,4.0,,This area is great for having a nice dinner right beside the Singapore river while enjoying the lights and music from everywhere or you can simply enjoy a drink with friends in one of these many bars around you
,,cool place,4.0,,"Nice weather especially at night breezy relaxing ambiance. Pricey food places, touristy in fact. But overall you need to experience this place especially at night."
,,Riverside,3.0,,"This ""attraction"" has been around for a long time, about 25 years or more. Just at the fringe of the CBD, many workers come here for lunch. Then expats and locals come here after work for drinks, and tourists come here too"
,,One hell of a night,4.0,,"Absolutely worth it. A bit expensive but trust me, boat quay isn't going to disappoint you at all. Visit here during the evening after 1900 hours. Dine with a view. There are a chain of bars and pubs if you want to visit..that too categorised into different countries."
,,Beautiful beautiful beautiful!,5.0,,This is a must visit place for anyone even for a short while in Singapore. The restaurants are great even though bit expensive. Lunch time deals are great and there’s a nice lively vibe during evenings and nights. Awesome views from roof top restaurants as well!
,,Turistic but beautiful,4.0,,Yes the place is touristic (especially near the famous Merlion) but if you do the whole walk around the bay (1h - 1h30) you will have access to different views that change as a function of the day light..
,,"Great view, bustling restaurants by the river side",5.0,,"The Boat Quay stretch is lined with restaurants & bars, conveniently located along the river. This offers a great view for patrons and tourists."
,,Touristy but worth a visit,4.0,,"Quayside full of restaurants and bars, quality is variable but fun place to visit in the evenings, however you will be accosted every 3 steps by every restaurant owner inviting you to enter their restaurant or bar. Displays of live crabs impressive but prices for chilli crab are also increased."
,,The,5.0,,"The Singapore Boat Quay is a way to cool down in tropical Singapore. Go for shopping, food or a boat ride. Boat rides are really nice at night to take in the amazing city lights."
,,Restaurants on the river side,3.0,,"A place to dine along the riverside, however, also the most touristic place in Singapore. Remember to check out the places here on TripAdvisor before eating there. There are so many other nice places to eat in Singapore that I would not recommend eating there. Prices are high with average quality food."
,,Chilli crab,3.0,,The place has a good atmosphere with lots of restaurants to chose from; we tried a couple of restaurants here to eat chilli crab; not cheap don’t expect much change out of S$300 but good place to visit
,,"One restaurant can bring the whole place down - a shame, but reputations take ages to build and moments to lose",1.0,,"We (tried to) eat at the Harvester Chinese restaurant. Seating was shared with the Indian restaurant next door. Clearly the Chinese maître d' claimed ownership of our patronage over the Indian chap. But we were to be sitting in the Indian section and drinking his beer. We order food from the Chinese shop. Waited. Waited. Waited. We had some fried rice and some chicken and vegatables. But when we asked where was the duck (the proud s[peciality) we got: ""coming"". Waited, Waited. Waited. Asked them again: ""coming"". Eventually we got up to ask where was it, another waitress said: ""Oh. Sorry. We gave the last one to that table over there"" ""But they arrived after us and we have been waiting 20 minutes, you kept saying it was coming"" Shrugged shoulders. ""There is no more"" Absolutely unbelievable. No sincere apology from the maître d'. Just told us we were finished and he would get our bill. Do not eat at the Harvest Restaurant."
,,"Eat, drink and play",4.0,,"The Boat Quay is opposite Clark Quay and boasts places like Jumbo Seafood, Harry’s and Brewerkz. A tourist and expat place for sure but nevertheless a fun place to visit to eat, drink and play."
,,very touristy,4.0,,A very touristy part of Singapore. You beter of to find restaurants away from this part as most of them are overpriced and the quality and service is not the same as in other places in Singapore. Great area to people (tourist) watch especially at night. Plus a great view of the Marina Kay Hotel at night for their light show
,,River Cruise in Singapore River,4.0,,"The Singapore River is the one of heritage, history and the core of Singapore’s transformation from sleepy fishing old village to modern metropolis. River Cruise in Singapore River by Boat Quay take on a voyage through Singapore’s historic moments to sail the route taken by bumboat or eco-friendly electric boat. Ticket price for this journey is around S$15 (child) till S$25 (adult) and tour operations subject to weather and tidal conditions."
,,Night trip,4.0,,Our night trip around the Bay was well worth the trip. Seeing the city from the water at night was magical.
,,Amazing location and attraction,5.0,,"Superb views and clean spot of architecture. Layout is fabulous and I would definitely recommend it for all visitors. You can enjoy a day literally just walking through the various bars, restaurants, activities within and then watch a beautiful sunset behind the highrise buildings. The place is full of civilization and touristic aspects. I adore the boat quay and I hope to visit again.

Some pictures taken around the Quay."
,,Plenty of places to eat and drink,4.0,,"This is one of the more vibrant areas you are likely to find in Singapore City. With a whole range of pubs, clubs and other bars, there is plenty to do by the riverside with most staying open until the early hours.

This area is most certainly going to be popular and worthwhile when watching the World Cup 2018 next month!

We noted at least two seafood restaurants, a British-style Victorian pub, a McDonald’s and a few Gentleman’s Clubs among plenty of others along the waterfront."
,,Awesome food,4.0,,"Nice Ambience and Quality Indian food. Must visit and try Chicken Tikka, Paneer chilli Dry, Mango Lassi."
,,Boat Quay - Great river views and great eats and watering holes,4.0,,This is definitely a place to unwind from work or to satisfy your tummies or just to pause to see the world go by with a good beer in your hand. Great for get together in a casual environment in the evenings and night time. A convenient place near the business centre and downtown area too. Let the pictures convince you.
,,A lovely place for dinner.,5.0,,"Boat Quay is a great place to visit after a hot day, playing tourist and to enjoy a cold beer and dinner seated out on the edge of the Singapore River, enjoying the alfresco atmosphere. With all the bridges brilliantly lit at night, it is such a picturesque scene."
,,River Side Restaurants,5.0,,Boat Quay is famous for its river side restaurants and also an place where you can grab a boat to explore the Singapore river and the Marina bay. Its busy during lunch hours but busier over dinner.
,,Nice place to eat...but be cautious,4.0,,"If you are looking for a place to eat on the bay which won't require you to remortgage your house. This is probably the place. Informal, bustling and eclectic atmosphere and lots of food to choose from. However, check reviews first and don't be drawn in too easily by the waiters who will accost you. Once you are confident a place looks good, there is something else to watch out for and that's the prices. There are quite a few tricks which can be pulled to convince you a dish is a good deal when it is actually a total rip off. Check and double check what you are getting and how much it costs. If you are ordering prawns, is the price for one or for a plate? If they are offering complementary extras, are they really complementary or do they cost extra? If you follow those rules, it's a great place."
,,Are you hungry,5.0,,"After visiting the Merlion on our Friday evening river walk the next place we came to was Boat Quay, what a super atmosphere & so many restaurants to chose from along the quay with seating along the river bank."
,,Lovely historic quay,4.0,,"Lovely area to eat in the evening, lots of small restaurants with tables at the water edge. Great to just sit and people watch while having a drink."
,,Great place,5.0,,I love this place you can get hassled by the waiters trying to pull in the customers but just a polite “No Thank You” is all it takes. There is a wide choice of food and drinks available
,,River side Dining Pleasure,4.0,,Right adjacent to the Raffles Place on the river side street is known as Boat Quay. The river bank is laced with eateries and bars. We visited the area in the afternoon and had dinner at night. The walk on the street is pleasant. There are plenty of restaurants with different cuisines. Almost every shop has an extended sitting area across the street on the river bank. Some shops display living seafood like crabs at their respective counters. There are some bars with interesting names! Quite a few shops serve Indian dishes. The area is clean and well lit. Our dinner at ‘Kinara’ was enjoyable. The evening lights and their amazing reflections on the rippling waters created a cool and bright atmosphere.
,,Evening and day walk,4.0,,Walked here during the day it surely will be more lovely during night as its tourist spot just for walking around
,,Great spot for Dinner and drinks,4.0,,Boat Quay and Clark Quay is a great spot to chill out with friends . Good pubs and restaurants . Mainly a tourist area but also visited by locals . Night time is buzzing here . During Day worth a boat trip around quay to learn more of the history of this area .
,,Boat Quay at night,5.0,,"This is the 2nd review of Boat Quay after a gap of almost one year. Earlier review mainly highlights the historical evolution of this area near Singapore river. Photographs taken earlier were in full daylight. This visit to the place was at night time. We started from the office around 6 pm to have us in this area & finished it at Song Fa Bak Kut Teh restaurant at new bridge road. After dinner we decided to walk until Fullerton hotel & catch a taxi from there.

It was a slow walk of about 15 minutes but we enjoyed it. The bridges & surrounding was illuminated as if like a festive season. Subway passing below the road was lighted like a studio. Restaurants on one side & river on the other with occasional passing of boat of river cruise gave it a flavor of typical tourist destination.

We stopped outside many restaurants displaying their live sea food offering. It was tempting but we were done for the day. Laser beams from top of Marina Bay Sands reminded us of the daily free show going on out there. This place gets more crowded over the weekends & as compared to daytime it is much cooler at night."
,,"Nice location to see, and drink during happy hour, but not rip off food",4.0,,"It really is a nice place by the river, with old houses turned pubs and restaurants. Beware of the restaurants here, it is OK do drink otherwise if you insist on eating here, becarful what you order because what you see is not what you order, e.g you see on the menu a plate of 4 big prawns for 28 Sin.Dol. and you think you will get 4 prawns for 28 dol, actually what you will pay is 28 x 4: 112 dol. So ask questions, read fine prints behind the menu, know that you will pay for the wet napkins and the nuts brought to your table at the beginning. If you think that you are ripped off call the owner and tell him what you have thought you ate and pay. Otherwise enjoy the happy hour between 5-8 PM by the river. Final note: ask the waiter to show you the glass size for your beer."
,,"Good venue for informal restaurants, bars by the water",4.0,,"I was staying at a nearby hotel and strolled down to the Boat Quay to grab a drink, an evening meal and enjoy the views of the river. I've been here a few times before and, on this last occasion, on the last day of the Chinese New Year celebrations, it was nice to see the full moon rising in the distance over the spectacular Marina Bay Sands hotel just visible between the high rise buildings.

The restaurants here are all very much the same and a few have enthusiastic waiters/waitresses trying to coax you in. There are also a number of busy, noisy bars and the odd establishment with scantily clad young ladies beckoning you in.

I focused on a nice meal at a table directly on the bank of the river.

Not bad for a change but it would have been more fun if I'd gone there as a group."
,,Great location ..... only time in Singapore I felt ripped off,3.0,,"Lovey place with wall to wall restaurants all hustling you to come in. Most serving the same stuff with different combinations of offers on. We got a whopping 20% discount (others offered a free beer or similar) .....the food was a long way from being the best I’ve had in Singapore but it did take the prize for being the most expensive. And even now I don’t really know how that happened! My guess is that it is the extras for towel-wipes, peanuts and probably the cutlery.

Great for a beer watching the boats and the sun going down but would not eat there again."
,,Great place to hangout with friends,4.0,,Boat Quay is a great place to hangout with friends enjoying icey cold drink or a chilli mud crab. Restaurant tables overlooking Singapore river to sit at and take in the views. While walking along the river take notice of the many sculptures of the years passed.
,,nice,4.0,,The boat quay is a beautiful place to spend your evening walking around. it's clean and there are a lot of restaurants in the area.
,,enjoyable place to visit,4.0,,"I really enjoy the whole area known as Boat Quay. In particular, I enjoy either taking a boat or strolling the side of the Singapore River. Both offer so much to view and take in. This most recent time I particularly enjoyed walking along the river and viewing the many statues depicting old Singapore including the River Merchants or the children jumping into the water. I seemed to not notice these sculptures in years passed when I was in this area. But I paid careful attention this time to all the details and art work which Boat Quay has to offer and I loved it. Would not hesitate in taking a similar walk in the future next time to enjoy the sights sounds of the area."
,,The name is interesting,5.0,,Well we had heard about Clark Quay and this place just matched with that ... Not as big and happening as Clarke Quay but this place has its own charm ... lovely food too
,,A pleasant enough backdrop for an evening drink,3.0,,I wouldn't really describe it as an attraction but a pleasant enough backdrop with a small lake with electric boats floating around and garish colours projected upon bridges and skyscapers alike in that special Disneyfied world with plenty of police that is Singapore
,,Great place to hangout in the evening,4.0,,"Aside from Clark Quay, Boat Quay is another great place to hang out at night. Comprising restaurants, cafes and pubs with tables overlooking the river this is a perfect place to come and end the day after a hard days touring, or even after a hard day's work for those working in the Shenton Way and commercial district.

We really like the Penny Black pub which reminds me very much of pubs in London, and will try some of the other places on our next trip which is under planning at the moment."
,,Great Walk .. Lots of Restuarants,5.0,,This place is at its best at night when the lights are on and to walk just adjacent to the river with lots of restaurant options to eat at night.. really Loved this place. Specially the theme that every restaurant has their own cool outdoor seating area at Boat Quay.
,,Touristy,3.0,,It’s very touristy and just a pedestrianised walkway near Clark Quay along the Singapore river. Lots of bars and restaurants but a bit run down and shame the buildings look so tired and very touristy and pushy waiters trying to get you in. Nice that you can sit and see the wonderful skyline of Singapore and also it’s got the financial centre just behind it. We stopped for a drink it nothing special.
,,walk singapore,5.0,,Lovely spot to walk around. Very pretty and picturesque spot. Has a lot of great restaurants and was within walking distance of our hotel. Great atmosphere
,,Poor Image For Singapore,2.0,,"Takiness is not what Singapore does, in general. Neither does it do drunken sexist western louts. Come here if you must but avoid evenings especially. The bar/restaurants are full of dreadful drunken 'oiks' swilling lager and on the look-out for tarty women. A bad advert for westerners for sure but also for Singapore. Consequently the bar-restaurants are over-priced, inclined to rip-off practices and certainly not very good compared to what you can find elsewhere. My worst night in Singapore - ever!"
,,My favorite place,5.0,,"I was in Singapore for more than a month and this is one place which I visited almost every week or even twice in some weeks. Boat quay overlooks the Singapore river and has a lot of, really a lot of options to eat and drink at the river bank and some are very cheap. I would personally recommend the Prince of Wales for beer and snacks. They have some very nice offers on Asahi (3 for S$15). This place is exactly what you need after a long day, it is ultimately relaxing and offers great food,drinks and service. A must visit for tourists also but visit at evening for an amazing experience."
,,Romantic,5.0,,For dinner its better than Clarke quay as its more quite & romantic . Moreover with children its better as not so crowded and not loud music
,,Amasing Singapore,3.0,,"Considering it as one of turist attraction and not only the place to eat, it must be visited. We came by foot from previous boat station. It is intersting to see the place from other side of the river before you enter in restaurant area. There are restaurants with different kind of cousin and different level (price), but common is ""aggresive"" invitation in front of any restaurant. They do not let you check the menu on the entrance but insist with invitation and borrong question ""where are you from"" to understand probably what kind of strategy to use to force you to enter. Despite different restaurants the offer is very similar and prices are too high for such level but there is no choices."
,,Endless supply of customers from the neighbouring financial institutions,4.0,,"Bars and restaurants line the southern bank of the Singapore River, together with what seems like an endless supply of customers from the neighbouring financial institutions.
As with the other quays for the leisure and relaxation areas of Singapore, there are some excellent restaurants, most which have outdoor dinning, over amplified music and river view seating.
Easy place to reach by public transport / taxis."
,,Singapore at its best,4.0,,"Whether you are dining alfresco, strolling or just sitting down by the river bank watching the river boats amble by, the experience will leave you relaxed and rejuvenated amidst the hustle and bustle of the financial district. This place certainly encapsulates the best of Singapore, from the preservation of the historic buildings along the river bank to the transformation of a derelict and dirty river into a world-class attraction. As long as you are not too bothered by the hot and humid weather, Boat Quay is an experience that you should not miss on your next visit to Singapore."
,,Relaxing,4.0,,Amazing place to relax with friends and families. Good food and drink options available here and on circular road which is at the back of Boat Quay. Try Chilli Crab here in any restaurant.
,,River Festival,5.0,,There was a festival on when we were in Singapore and we watched the Dragon boats racing from a Chinese restaurant along Boat Quay. It was very interesting.
,,Dine by the River.,5.0,,"If you are looking to enjoy a quiet meal by the Singapore riverside, take a stroll along boat quay after 7pm when the tems drop and a cool breeze picks up. You'll find a variety of ethnic bars and restaurants to please all tastes. Before making your decision as to which one to choose it is suggested that you negotiate with the staff member on duty for 20% discount and the first round of drinks Free. This is par for the course if you are in the know!"
,,Nice by river,4.0,,Nice place for a walk by Singapore River. Some fish restaurants in old part of town with seating areas beside water. Can walk from here to see other landmarks.
,,Dinner Place !,4.0,,"This place is ideal for a night walk with friends. Lots of Clubs, Restaurants and Pubs are there. You can find plenty of Thai, Chinese, Singaporean cuisine restaurants. Can enjoy the city lights and view of Marina Bay Laser Show."
,,Forum provides great food and excellent service,4.0,,Have visited Forum down at Boat Quay of 3 occasions and it has provided consistently good food with friendly and efficient service. Can recommend this as one of THE best places to eat on Boat Quay
,,Awrsome,5.0,,"A absolute must ..great views, great for pictures and very nice to relax. Again...a relly must. Also doable with wherlchair"
,,Just Another Attraction,3.0,,"The area by the river (stagnant) has been very thoughtfully developed. It is famous for its vibrant, vivacious night life and ambience, and plathora of eatries and bars. It is a must in every tourists' check list as it has a life of its own.

Personally we had highly over priced mediocre Indian food, but we had fantastc cokpany so no crib. There is an icecream vendor who is very popular for his histronics than ice cream. Enjoy the ice cream treat here.

Towads one end there are two rides as Extreme Sport. Safe but requires guts. Enjoy the rides skip the photos (buy only if the right expression is captured). Cheers"
,,Pleasent and calm place....with a cup of your drink,4.0,,Very nice place for late night outings.... Varieties of non-veg dishes with your choice of drink is available...... Very soothing... place in Singapore
,,Great Place to Meet Friends,5.0,,"It's all about casual dinning and bars including a number of roof top bars.

It's separated from Clarke Quay by only a bridge and is smaller and more understated. It provides many casual restaurants and bars along the riverbank with some fabulous rooftop bars.

From here to can continue to walk along the river towards the Marina Sands area where there is a wonderful viewing area of the Marina Sands lighting show across the harbor. It's definitely worth the 10 minute walk at night."
,,Lots of nice lunch places,4.0,,Boat key is the place where historically all the merchants arrived by boat to trade their goods. It has recently been renovated and hosts many nice restaurants. For us it’s a regular lunch spot.
,,Nice in the morning for exercise and running,4.0,,Nice place for visits and just nothing to say really awesome. Just remember what we have explore in Sigapore 3night 4days. We love The Boat Quay even night time beer welcome you and blossom of Bars . We looking forward and be back soon.
,,Great views day or night,5.0,,"Great views whether you go in the day or night. Lots of shops, restaurants and sights to see. Take an umbrella as rain surprised us on the first day we visited the area."
,,Diwali visit,4.0,,"beautiful place to spend your evening. temperature is cool, clean surroundings. A nice place to spend couple of hours and relax"
,,Party all night!,4.0,,Good place to hang out in the evenings.. very lively atmosphere.. must do..! lots of options to explore.
,,Liam Neeson’s Haunt,3.0,,"A lovely area to stroll around, nice bars and restaurants and also Harry’s Bar where Liam Neeson allegedly liked to frequent. You can cross both Elgin and Cavenaugh bridges on the way round and there are some interesting statues depicting some historical stories."
,,atmosphere,5.0,,Great place for food and drinks ... buzzing with load of restaurants much like Clarke Quay Harry bar very good
,,Coloured lights reflecting on water.,4.0,,"There are two distinct sides to the river, Clarke Quay and Boat Quay.
Boat Quay is for every age, whereas the other quay is mostly for younger, upwardly mobile people who love loud music.Boat Quay has a great range of bars and eating houses all packed with British, Australian and American ex pats who tend to work in the sky scrapers of the Financial district.two quite famous bars are at the very start of thr Quay are The Penny Black, this is a London pub where you can buy Favourites like pie and Chips,Sausage and mash etc.Next door is the famous Harry's bar,made famous by Nick Leeson's film,about the man who brought down Barings bank.Other bars on the Quay sell fish in tanks, you select what you fancy, and it is taken out and cooked on the spot.At night tourist boats cruise the river covered in coloured lights,
which like all the lights from the hotels, bars and public buildings reflect in the black waters. A must to visit at least once at night and possibly another day time visit to see the range of statues such as Stanford Raffles who founded Singapore plus many more."
,,Worth a visit and a bite to eat.,4.0,,"We came here twice. On the Friday night we ate Chinese and the Sunday night they offered Free drinks to us just to get us in the door. Lots of choices to choose from, just depends on what you feel like. There is seating inside and out. Its nice just to stroll along and get the feel for it if you don't want to eat anything."
,,Nice easy style and ok,4.0,,"It‘s the cheaper variation to the clarke quay.. it‘s also very alived there.. also a little noisy, but not disturbing noisy.. the restaurants are mixed with brs together.. so on the one side you have a quite restaurant and on the other side you have a loud beer bar for example.. if you like to go eat or drinking does not matter, go there.."
,,Best place to eat and drink in Singapore,4.0,,Boat Quay is probably the best place to eat and drink outdoors in Singapore. Many good bars and restaurants.
