id,uid,title,score,date,content
,,"Very expensive, but it's an experience",3.0,,"Most of the hotel was closed for renovation, but the bar was open so we decided to go for a Singapore Sling. There was a short queue to wait for a table and then we were escorted to our seats by a waiter. The decor was interesting and just how you imagine this old colonial bar to be. Whilst walking to our table we were laughing at the sound of cracking monkey nut shells as the floor was absolutely covered in them. Each table has a small hessian sack of monkey nuts for patrons to eat whilst waiting for your drink. The service it has to be said wasn't great and we waited about 20 minutes for our drinks to arrive. The drinks were incredibly expensive (approx £25 each for a Singapore sling). At least we can say we've had a Singapore sling at the Raffles hotel, but we wouldn't rush back."
,,At present it is under renovation,5.0,,"Raffles hotel is an icon, luxury at its best, but be prepared for a huge bill if staying there. Afternoon tea is wonderful so much to choose from. Worth a look around."
,,So much closed,3.0,,Apart from the Raffles gift store everywhere else was closed and boarding was in place due to hotel renovations. We were luck to of picked up a small map to show exactly where the gift shop was as many people on our cruise missed it assuming it was closed as well. There was lots on offer in the gift shop and prices seemed reasonable.
,,"A must on your ""bucket list""",4.0,,Historic and yet modern Raffles Hotel is a beautiful building seemingly untouched by time. It brings back a nostalgic look into the time when Britain ruled most of the civilized world and men and women got dressed up just to have dinner or a drink. The hotel is lovely and offers a bit of shade in the courtyard for those tired of sightseeing. Don't miss a Singapore Sling at the bar and think back on a time when this hotel was the center of Singapore social life.
,,Raffles Hotel Arcade Throwback to a By-Gone Era,5.0,,The old Singapore lives in the feel and ambiance of the Raffles. Have a drink in the Raffles Bar or even better stay and dine there.
,,Interesting,4.0,,A must do when in Singapore. Drinks very expensive but that is what you expect and it is mostly a once only visit.
,,No sign of it opening,3.0,,"We stayed next door and could look down on this. When I first looked i had no idea it was the iconic Raflles, Form above it looks dreadful and I cant’ see it opening anytime soon"
,,Raffles,5.0,,"Unfortunately we did not have a chance to see it, since it was under construction, but the Singapore Sling was good at the pop up bar. Maybe next time."
,,Amazing,5.0,,Went here a couple of years ago extremely expensive but it was a one off Singapore as a whole is very amazing definitely put it on your bucket list
,,CLOSED for renovation,2.0,,The hotel is closed for complete reconstruction. It will open again at the end of 2018. Currently around the hotel there is a wall and is not visible anymore.
,,Get what you pay for,5.0,,"Obviously the most famous and oldest hotel in Singapore is a must visit for the famous and delicious Singapore Sling, gift shop also very good."
,,Another bucket list must !,4.0,,"Just every thing you expect it to be, fabulous environment, great outside bar and staff, didn't stay at the hotel but certainly sampled what was left. The shop is great for souvenirs too."
,,Raffles Hotel Arcade,4.0,,"Visited this iconic hotel and walked around the outside of this marvelous building.
The Long Room was closed for renovation - due to reopen in 2018.
Another bar was open so that you could try the Singapore Sling.
The gift shop was open for small 'nick nacks' to larger more expensive gifts.
Tranquil place to sit near the fountain.
A reminder of true colonial luxury."
,,Closed!!,2.0,,"We travelled to Singapore late December. Raffles is closed until August 2018. Interestingly, no one seems to know this despite conversation with a few local people, Very disappointing to walk there on a hot day to find the place shut up and barricaded with partitions and scaffolding making it impossible to even see the building. More disappointing was that we travelled with a couple who visited Singapore 28 years ago when Raffles was undergoing another renovation closing the entire building. Bizarre coincidence!!"
,,Raffles Hotel Arcade,4.0,,"As the iconic Raffles Hotel is closed for yet more renovation until August 2018, the Arcade is closed off too, but the one redeeming feature is that the Raffles Shop has been kept open at 3, Seah Street, so most souvenirs can still be obtained, but not of course from within the normal setting in the Hotel itself."
,,Classic,4.0,,Visiting the Raffles for a drink is very classic and touristy. But it is worth doing. Also very good gift shop in the House.
,,Great old building,5.0,,"Raffles is under a renovation, so when we were there in December there was only one bar open to the public. It is going to completely close down later in December and re-open in approx. 6 months. We had a Singapore Sling drink (delicious) but at $31.00 each it is not a cheap place to have a drink. The atmosphere was amazing and once the reno. is completed it will be back to original and well worth a visit."
,,Save your money.,3.0,,"Beautiful old building. Look and explore the grounds but don’t fall for buying the iconic Singapore Sling, $40 later and tasteless peanuts."
,,"If in Singapore, you have to say you've been...",4.0,,"Worth coming to (once) but disappointing that the Sling seems to be made and bottled before. Appreciate the efficiency but at over S$30 a drink the personal touch is something to be encouraged. We did have 2 each mind.

The place is under repair/renovation until June 2018 so only the bar/billiards room was open (and the git shop of course). Sadly I didn't get to see the piano, but did have a go on the billiards table which was good fun."
,,A place to visit,4.0,,"Recommend to visit the beautiful and fancy Raffles Hotel (still under repair) to enjoy an original Singapore Sling. You are allowed to throw the nut shells on the floor as in the old days. A Singapore Sling costs 31 dollars, which is a bit expensive, but still recommend to visit."
,,The Historic Raffles Hotel,4.0,,"The historic Raffles Hotel was under renovation during our visit & the famous Long Bar was closed however you could still soak up the atmosphere, get a famous Singapore Sling & throw peanut shells on the floor in the bar area."
,,"Hotel closed, bar is open",5.0,,"While hotel is under repair works, the Raffles shop and the bar are still open. Get a Singapore sling, their favorite drink, in this historical hotel who's name come from the founder of Singapore, Sir Raflles."
,,Lack luster,3.0,,The building was under repair works so we didn't really get to check it out properly. Also the shopping arcade no longer available means it's only the gift shop and bar that's remaining. We went to the gift shop which is reasonably priced and the little of corridors and building we saw is pretty.
,,Beautiful old building,5.0,,"Loved it.Nice old well preserved building.Hotel is closed,will re open in August 2018.Bar is great with bags of peanuts on the table and shells are all over the floor.Singapore sling is great,$ 31 plus 17% tax. Not the cheapest drink but is it a must"
,,Over rated - full of tourists,3.0,,"A visit to Raffels is one of those things that you need to tick off your to do list - but with hind sight, we wish we hadn't bothered. Apart from most of the hotel being under renovation, the main bar is still open and serving. The problem being, is that it is full of tourists all doing the same thing - trying and paying for an over priced Singapore slings - that to be honest, are not all that great. The service is slow and at best indifferent - not only did we have to ask for our drinks several times but when they eventually came even that was a bit of a shambles. My suggestion is to give this place a miss - they are much better bars with a lot more character and much better value."
,,icon of Singapore,4.0,,Raffles Hotel Arcade is a icon of singapore. great architecture and must visit in the evening to see the building under lights
,,Under Renovation,3.0,,"Parts of this Hotel are under renovation and the shopping is high end,but well worth the visit. Drinks are also not on the cheap end."
,,Very Touristy,3.0,,"Worth a walk through. The facade is under construction right now. The history is the most interesting about this place and the fact that it is on Beach street. There use to be a beach...not anymore. They have created more land and built many more buildings. However, It is neat to walk through. The Singapore slings in the Bar are Very pricey and not really worth it. IMO But you have to do what you have to do!"
,,Worth a walk around,3.0,,Definitely worth a walk around if you have the time just for the experience but keep your wallet well hidden. Shops all very much high end
,,A Must Do,5.0,,"A must goto place. Although under renovation, you can still get into the billiard room bar and gift shops and the India Restrooms. But you have to have a Singapore Sling, not cheap at $36 including taxes and tip, but you only live once! Don't forget to help yourself to the free monkey nuts and to discard the shells onto the floor!"
,,Raffles hotel is a must to see,5.0,,Very interesting hotel where many books has been written and you can shop to a good price as well. They have a lot of silk to nice prices.
,,Tourist fun,4.0,,"We went to Raffles for a Singapore Sling even though it's touristy but it was fun. We knew it would be pricey but we only went for one and it was good to know we'd been.

As a lot of other reviews mention, there is a lot of renovation going on but you still have the sense of the history of the hotel and how beautiful it is.

We had the obligatory Singapore Sling in the Billiard Room. It was around S$75 for 2, including taxes. It comes up the biggest bag of peanuts and the floor is covered with shells. Who knows why but our young children found it great fun.

There was one hiccup while we were there. Our children were sitting on the perfectly child-sized chairs when one chair suddenly gave way. Our daughter ended up on the floor. A manager came over (one of a very limited number of staff) to check she was ok. A few minutes later, some juice and cake arrived for them. A nice touch after we were told ""the small chairs are for handbags, not children""!"
,,"Worth a Quick visit now, under massive Renovation Now (Oct 2017)",3.0,,"I stayed at a hotel across the street (JW Marriott) and had always wanted to see this property. I walked over and explored some, most of the main floor is under massive renovation now, the famous bar is not open, lots of other key places are not accessible either. I could get a sense of the history of the place and iconic stature it possesses in the Singapore landscape and culture though. I got this by poking around myself in the courtyards and main level spaces which I could see. I did not go to the bar where they were serving the Sling, even though there were plenty of tourists availing themselves of this option.

I would wait until the renovation is done, then the place will again be beyond smashing. Now, not so much."
,,Currently under renovation,3.0,,"Our guide said that the hotel will be completely refurbished by mid 2018, but some public spaces are still accessible. You could see part of the architectural components of the site but the whole picture is currently unavailable."
,,"Liked the peanuts, liked the history, expensive sling.",2.0,,"Same as other reviewers. Had to do the token moment but don't feel the need to go back. Enjoyed the architecture, history and peanut shells all over the floor however we felt taken advantage of the price of the Singapore Sling."
,,Fun for all of us,5.0,,"We kind of felt pressured into going to Raffles and often when you do something stereo-typically touristy it doesn't live up to your expectations but in this case it did. It's expensive, yes and you feel a bit stupid as you sit and watch every other tourist like yourself wander in, order a Singapore sling and leave. So for that reason it doesn't have much of a legitimate bar vibe. However, despite all that as a young family we actually really enjoyed it. Partly because we had low expectations and partly due to the HUGE helping of delicious monkey nuts you get given and the fact that you are allowed to put the shells on the floor - endless fun for our 6yr old boy!"
,,Sort of a Must,4.0,,"Since it if an iconic and historic and iconic landmark, it is sort of a must. Major construction when we were there took something away from the ambience but it was still fun and memorable to visit. Would like to go when it is less noisy but I am sure improvements needed to be made."
,,Gotta have a Singapore Sling!,5.0,,"As many reviewers have noted the long has closed for renos since my last visit but the billiard bar is the temporary home of the Singapore Sling.

It's a must to go and eat peanuts and have a few drinks in a glorious colonial ambience.

It's expensive as hell, but what the hell! You only live once!

Ok to go with teens to escape the heat and there is a small offering of bar food.

Just do it."
,,Come on now! You have to have your Singapore Sling!,5.0,,"We got in quickly, had a table and ordered our Singapore Slings that we completely enjoyed! Nice conversation with others at other tables. Staff very friendly!"
,,A pointless waste of your time and money,1.0,,"So like many others we turned up here to have a Singapore Sling and tick that one off the list. However, the question should be why on earth would you as the experience feels thoroughly lowbrow and you would be better spending your money on nicer drinks elsewhere.
The hotel itself is a stunning piece of colonial history (and there's not a lot of history in SP) but you can go in and have a nose around anyway. The drinks are not being served in the original room as that is being renovated. You are therefore directed round to the Bar and Billiard room and there is a bit of laminated plastic telling you that this is a great room. To our surprise we encountered a queue outside although not much seemed to be happening inside. The place was supposed to have opened 90 mins earlier; there was no information available and nothing seemed to be happening. To be honest the whole thing felt like being in a theme park which is hardly the ambience we were hoping to recreate. After 20 mins we along with many others decided to avoid paying stupid money for Sling and went off for a drink elsewhere. Most isappointing"
,,Home of Singapore Sling,4.0,,this place is under renovation but you can walk around the limited shops and go the Bar and Billiards bar and restaurant. The price for the drink is ludicrous but worth for a once a lifetime try. It is really historic as it carries the Raffles name. Colonial architecture.
,,Singapore Sling,5.0,,"Singapore Slings are served in alternative bar at the moment but atmosphere is elegant but relaxed, Singapore Sling is delicious and peanuts are included. One Sling costs 31 SGD but is worth it."
,,$31 singapore sling and ok ambiance,3.0,,Ticked that off the bucket list but will never return again. Sad thing is that the hotel could make it a place where people go back again and again but with prices like that and everyone being treated as cattle it's definitely not someplace I'll go back to. Then again they don't have to fight for business as they have built it and people will go once but never go again. I also don't think they have enough servers for the amount of people that visit so that's why there's no interaction or engagement by the staff with the exception of taking the order. Peanut concept is fun and the drink is ok.
,,Singapore Sling in the Billiard Room,4.0,,"I thought we were going to be disappointed as the long bar is closed for renovation but the billiard room was stunning. The singapore slings although expensive were delicious and the peanuts a nice touch.
HOWEVER, if I had know that a glass of still water would cost me $7 I would never have ordered it. Even for a luxury hotel this price is ludicrous.
Our waiter was very friendly and attentive however we had a different person give us the bill. Once we asked for the bill, we felt very rushed to leave. Other than that It was a nice experience."
,,Lots of construction at the moment and high prices,2.0,,Raffles is an institution. I've been there a few times but this time was travelling with someone and not able to experience the real 'Raffles' I have in the past. Temporary Long Bar and really expensive premixed Singapore Slings served with very little of that hospitality you expect from Raffles.
,,snob value,2.0,,We couldn't wait to visit this hotel as its reputation was on our bucket list . We weren't allowed to even have a coffee as we were wearing dress shorts altho I did mange to use the rest rooms. Very disappointed as we had caught a taxi specifically to dine here.
,,Must go,5.0,,"Raffles is one of those thing on the bucket list, or the place you go because it's Raffles, I mean you wouldn't go to Paris with out seeing the Eiffel tower, or Buck palace in London."
,,Unique bar,4.0,,"As this was the home of the Singapore sling, we had to visit to sample the famous cocktail. The atmosphere in the bar area was great, monkey nuts are provided on each table and once you had cracked the shell of the nut it was customary to throw the shell on the floor - this was covered and quite unique. The Singapore sling however, was a little disappointing as it didn't really take of anything other than juice."
,,Raffles....A Must but bring your wallet!,5.0,,"Raffles and the Singapore Sling go hand-in-hand. High tea is for the traveller who comes prepared with fine clothing and the touches of colonial attire but the ordinary person goes to the bar and feasts on bags of peanuts (provided free) and throws according to custom, the kernels on the ground!!! Ordering a Sling is a must but again prepare to pay way way over the odds as you are experiencing a tradition not just a cocktail. A fabulous experience ..Raffles has it all even when restoration works are in full swing."
,,Good to vist but disapointing,4.0,,"Was so looking forward to see Raffles, but the only thing to see is the gift shop, everything else is closed for renovations. The gift shop is goo but I thought a little over priced."
,,Fantastic experience,4.0,,"I Pre-booked for High tea at Raffles with the family and found the whole experience was worth it.
The food was very good sandwiches excellent and there was so much to eat that you do not leave hungry.
The family really enjoyed this kids also.
I would recommend this as its a one off experience if visiting Singapore but book in advance so there is no waiting or disappointment.
The only down side was the hotel was under going restoration and some parts not open."
,,Beautiful hotel,3.0,,"I found a funny sign in the hotel that sent me straight out onto the street. The walk is ok, but its worth walking into the hotel."
,,No need to be a Hotel Guest to enjoy this magnificent premises,5.0,,"Raffles Hotel is a MUST in Singapore. Intimately embeded in the country history since XIX century, you can feel and breath the atmosphere of ""grandeur"" and colonia spirit that inspired Rudyard Kippling to wite ""The Jungle Book"" or Emilio Salgari the epics of the Malayan pirate Sandokan.
Luxurious tropical vegetation manicured to perfection in teh Patios where fresh and cool air circulate will provide natural shadow-aka sun protection- while strolling the arcade and shopping its glamourous souvenirs.
The experience will be perfect sipping a Singapore Sling (invented by the Raffles Hotel barman in 1915 to help ladies enjoy alcoholic drings in public overcoming customary restrictions) in the Long bar , or the grill -also open for Non Hotel Guests.
a Must...Been there, done that."
,,"One can't imagine going to Singapore and not having a Singapore Sling at Raffel's Hotel, not inexpensive but the experie",4.0,,"Unfortunately during our visit renovations were ongoing and a number of areas were closed including the long bar as well as some shops. Additionally there was a wedding reception so that portion of the building was closed as well.

We enjoyed drinks in the Bar & Billard room after viewing The portions of the building that were accessible. The courtyards and fountains are beautiful and remind one of the courtyards of New Orleans or other southern cities with lush greenery. Expensive drinks but definitely worth the effort, especially when one considers the history."
,,wandering around the shops,4.0,,"I wasn't staying long in Singapore and I didn't really have any space in my luggage to pack items, so window shopping only. The exchange rates weren't favourable either. This mall has all the top shops and brands, it's light and airy and cool."
,,Raffles.......is Singapore,5.0,,I get blown away when I visit the Raffles......the history is amazing. Singapore was taken over by the Japanese while the British General was drinking in The Long Bar!
,,Disappointing - renovations and barricades!,2.0,,"During our most recent visit to Singapore, we paid another visit to the Raffles Hotel Arcade. On arrival, we were most disappointed to discover that most of the Raffles Hotel was under renovation and therefore closed off to the public.
The Raffles Hotel Arcade however, was open to the public although it appeared that some of the shops had closed down during the renovation period. We were able to visit the Raffles Hotel gift shop and make a couple of purchases.
The Raffles Hotel courtyard was barricaded off from the arcade and you were unable to see anything.
Therefore, it is our recommendation that it would be a waste of time to visit the Raffles Hotel Arcade until the renovations are completed. We were advised that it is planned for the renovations to be completed by September this year, just in time for the Singapore Formula 1 Grand Prix."
,,Must do,5.0,,"Historic building, unmissable if you are in Singapore. The famous Long Bar is currently closed for renovation but we could treat our-self with the iconic Singapore Sling served in the Bar & Billiard room. Great atmosphere, colonial decor and nuts available at every table to keep the tradition of throwing away the nutshell on the floor."
,,A must whist in Singapore...just to tick it off the bucket list.......,4.0,,"As the saying goes ""When in Rome"", our first visit to Singapore....so Raffles and a Singapore Sling were on the bucket list.........not cheap...$32 but had to be done.......
Firstly the building is beautiful...full of character and history of a bygone age, along with pleasant courtyards and fountains........the Long Bar is closed at the moment so drinks were taken in the Bar & Billiard Room...like I said not cheap....but probably on everyone's bucket list when in Singapore.....as well as the Singapore Slings you get a very large bag of peanuts to accompany them.....would recommend going just to see the building even if not taking in drinks........."
,,Very nice hotel with legendary bar,4.0,,"Very nice hotel with legendary bar. Everything was as I expected it to be. A bit unfortunate that the hotel is so expensive, otherwise would be worth staying there for one or two nights to enjoy it. The bar is quite expensive as well."
,,What's a Singapore visit with Raffles,5.0,,Much of Raffles is under major renovation but the Billiard Room Bar is still open. The history just seeps out. Singapore Slings are expensive but our group all ordered one each. The free peanuts were a treat and the floor was covered (as is the tradition) with empty shells when we left. There is a souvenir shop next door to the bar. Raffles has great atmosphere and it was a good night out with friends.
,,Raffles,3.0,,"Where to start. Raffles is a destination hotel in Singapore. I always love going there. Very expensive but worth it. When we were there last, they had the long bar shut down, the steak house shut down and the garden bar shut down. Only the grill and Billiard room bar were open. I understand they are closing them this month as well for renovations and none of these amenities will be open until 2018. I don't know who thought this plan was a good one but they are an idiot. You don't shut down the main draws at a hotel like this all at once. If they need to do that much renovation, they should have just shut down the entire hotel and gotten it done. Very disappointed that on this trip I couldn't enjoy what I love about Raffles.
$32 Singapore Slings and I can't remember how much the beer is. $25/glass? Who cares? I don't, but just so you know. If you are on a budget, don't go here. But if you go to Singapore and don't go to Raffles then you are missing out. I just wish they would fire the idiot that decided to basically shut down the entire hotel for two years. Bad plan. Very disappointed that I couldn't spend my 64th birthday at the Long Bar and the Steak House."
,,"Iconic, beautiful historic place!",5.0,,"Another unmissable, characterful and historic place to visit. There is something to catch everyone's interest!"
,,Tick it off your bucket list!,5.0,,An iconic and historic building that we have always wanted to visit. The famous Long Bar is currently closed for renovation so the only place to get the eponymous Singapore Sling is in the Bar & Billiard Room. The bag of nuts are still available whilst you drink and it's still a beautiful building full of history.
,,Afternoon tea,4.0,,"Went for afternoon tea in the Tiffin Room. Very enjoyable experience. Great surroundings.
Service from the waitress was excellent - very friendly and attentive.
Sandwiches and cakes excellent and topped up when required. Buffet also very good with Asian and western options. All 3 of us satisfyingly full at the end.
Price around £40 each once they add on service and tax which is comparible with similar London / UK hotels.
Had a drink in the Billiard Room which was OK but expensive.
Would recommend but closes shortly for an extended period so be quick"
,,Try a Singapore Sling,4.0,,"Absolutely beautiful buildings. Very peaceful to walk around. Great photo opportunities. Seemed to be a lot of empty shops around, with windows all covered in paper - maybe undergoing a refurb? Plenty of places to grab a coffee or a drink but I would recommend having a look around then finishing at the Long Bar for a Singapore Sling. Not cheap, I think $78 for 2 but one of those things you have to do. Enjoy it because you wouldn't have a second at that price. For a really quiet arcade it was quite amazing to see such a crowd in this bar. Service is slow but sit at the bar and watch the barman making the drinks - quite a spectacle. Things have changed a little over the years - 20 years ago you threw your peanut shells on the floor - nowadays they provide a little basket for the shells."
,,Only one Raffles,5.0,,We visited the hotel to enjoy the ambience and architecture. One wing of the hotel is currently being renovated and off limits. We still enjoyed a drink in the Billiards Bar. Its a unique and special place.
,,Must do,3.0,,"We went to Raffles to try a Singapore sling. When we got there we changed our minds and preferred a coffee instead. You couldn't get one as the bakery is closed for renovations so we were disappointed, we can't be the only ones wanting a coffee rather than alcohol. Beautiful courtyards with fountains and colonial styled buildings ."
,,Nostalgia,4.0,,A lot of history with a moden finish . Great Long Bar and you feel the history of the place . Go back to colonialisim .
,,A Touch of History,5.0,,"A must see if you are into past history of Singapore , a spectacular heritage building famous for it's refreshing drink , ""the Singapore Sling"" one can enjoy the drink whilst admiring the old fixtures , fittings and architrave whilst munching on complimentary peanuts and dropping the shells on the floor , a tradition for over a hundred years.
One call also experience high afternoon tea , but must be suitably dressed , no shorts , thongs etc"
,,It has to be on you list when you visit Singapore,5.0,,"Raffles hotel is a must, with the visit to the hotel and a sample of the world renowned Singapore Sling, a tradition. I loved the peanuts available to eat out of the sacks. Raffles area has developed so much. There is lots to see and do and buy. Easy to access by public transport. Great to look into the history of the hotel and the area which Stanford Raffles established."
,,Worth a Visit,3.0,,"Raffles Hotel being a Singapore Icon, it is worth a visit. The Long Bar was being renovated during my visit so I had a Guinness in the Billiard Bar. A snip at only £14 Sterling. It was cold though. Souvenir shop full of tat with Raffles written on it and way overpriced."
,,OLD GRANDEUR HOTEL,5.0,,"A must to see of old imperialism hotel from 1800 hundreds. Lavish court yards and gardens. Old lunch and dinning settings. This is ware the Singapore Sling drink originated from, if you want to have one it will cost you 36 Singapore Dollars .At present some restoration being done. Great place to spend time looking around."
,,A good city to visit,4.0,,"Good for families, couples,or singles plenty for everyone to enjoy a big plus is it's low crime rate very safe to walk around even in the early hours,Public transport is very efficient and cost effective"
,,Colonial Hotel,4.0,,"We did not stay at this hotel, but went to visit it and try the famous Singapore Slim. It is worth to visit the hotel and be transported to the colonial era. The Slim singapore came in wonderfully refreshing and delicious"
,,A| must do for Singapore,5.0,,Lovely piece of history to go to the Rafles and have a singapore sling. Quite costly at $31.00 per glass and you don't get to take home the glass that would cost you extra. The long bar was being renovated.
,,Bucket list,4.0,,"Raffles just has to be done. My only recommendation is forget the price for an hour and just enjoy your Singapore Sling whilst munching on some nuts.

The decor is exact,y as you expect it to be, in a classical 1900s style. It is just beautiful. The staff are extremely attentive and we're almost subservient.

We ordered two Singapore Slings and took our sweet time drinking them. The bill came to $73, the menu gives on every price, but you must add tax and service charges.

You must do this just to knock it off the bucket list.

Do yourself a favour and don't visit the gift shop, you will be disappointed."
,,It's got to be done,4.0,,"A majestic colonial hotel in the midst of bustling Singapore where the Singapore Sling cocktail was invented. A beautiful old building outside and in. We dressed up a little but you don't need to. We just felt it was the right thing to do. The Long Bar was being renovated on our visit so Billiard Room was being used. The staff are charming and helpful. The room is decadent and the cocktails expensive - so be prepared. I think it was $31 dollars per drink. It was delicious though. Oh, and when you go to pay, there is GDT and a service charge, making each cocktail about $37 (I think). But we loved the experience"
,,Love Old Raffles,4.0,,Even though it was being renovated during our stay we loved walking around the old Raffles Hotel. There are so many shops and restaurants and galleries there. On the higher price end of things as you would expect. If you are interested in savouring the colonial world of pre-WWII Singapore this is a must place to visit.
,,"If you can't buy it here, it probably does not exist",5.0,,"This arcade is massive. We have visited it before but did not realize just how big it is and under how many blocks it goes. Great for getting out of the heat several blocks away from our hotel, just enter the arcade and find your way to your hotel. Mind you, we did get lost a few times on the first few days, but it was a great adventure trying to find our way back and window shopping on the way. The range of outlets was fantastic, from the obscenely expensive, to very low priced items. My wife finally found the perfect hairdresser which she was very happy with. Only problem is that he is a 5 hour flight from home. We spent many hours shopping and dining in the arcade, and there is still much more to discover, but we are leaving that for our next trip."
,,Not worth the trouble.,2.0,,"With some time to kill and several friends suggesting the importance of a store at the historic hotel, we took the time to stop by. No overpriced cocktail nor ghosts of British authors makes this an important stop. Singapore has much better uses for your time.

By the way, the hotel is being refurbished, adding to the reasons to go else where."
,,Currently undergoing extensive renovations,2.0,,A good portion of the hotel is currently undergoing extensive renovations. This means that many of the shops and restaurants that used to be there have had to relocate to other premises whilst the renovations occur. As such at present the arcade really isn't worth visiting.
,,Just have a glance !!,4.0,,"Its an old building and they are proud to show it off like that..very beautiful architecture, very different from the usual Singapore style !! This is the place to have the Famous Singapore Sling drink, which costs $31 SGD, at the long bar!!!"
,,Not as Good as it Used to Be,3.0,,"Only a few shops selling mostly to very upscale crowds. Shop helpers were very ""stand-offish"" although not umfriendly."
,,Only good for a look,3.0,,"The only reason (apart from its opulence) that visitors flock here is because of the history associated with the hotel, only hotels guests are allowed into the main hotel building (very understandable) casual visitors can go into the snooker room & bar; but if you want my advice just have a look and take your photos of the bar, courtyard etc and leave because it is so expensive and believe me Singapore Slings aren't very nice."
,,Grabbing a Singapore Sling,4.0,,Just grabbed a couple photos and had a Singapore Sling. Wanted to experience a spot of history. It was unfortunate that they were renovating so we couldnt sit in the Long Bar but we made do. Drink was $31 SGD and you dont get to keep the glass :(
