id,uid,title,score,date,content
,,A very confusing mall.,2.0,,"Sorry... but this mall is very confusing. I mean.. its nice... its big... but i think its a large department store more than it is a mall.. few stabd alone concept brands and the whole property is mostly just their own department stores. You can pretty much find all the brands here... cosmetics... bags... shoes... but they're all department store like. Which means... a few models and sizes per brand here and there. But u dont see complete lineups. Mostly out of atocks or sizes for shoes.. whether for adults or kids.

Also... some places are not connected to some... so i kinda find this place confusing."
,,Great place for the whole family - very baby friendly,5.0,,Taka has everything for everyone. The toilets are clean and they have diaper changing facilities & breastfeeding room for mommies with little ones. There is also a huge variety of food for people with different tastes or budget.
,,Luxurios,4.0,,Excellent place to buy luxury goods. All most all global brands are available here. It is always full of visitors. Very bright and vibrant place. Neat and clean. Must visit.
,,Big Mall on Orchard Road,4.0,,"I have been to Takashimaya Mall on Orchard Road, Singapore, multiple times. It houses most of the well known global brands , including some of the luxury brands.

The mall is always buzzing with people because of it's locational advantage.You will almost always find what you are looking for ,with choices."
,,Favorit store,5.0,,My Favorit Store in Singapore! All can be found in the garment and household section! As well the food outlets are excellent!
,,"THE place to go to, if you have no idea what to get",5.0,,"I have periodically patronised Taka since the time it opened in Singapore. I dare say I have hardly been disappointed whenever I come to get something, whether for myself or as a gift. And when I don’t know what to buy for presents, I will think of Taka, and I will almost always get something suitable. That’s how amazing this place is. Things are not on the cheap, but variety and quality will be what you get here.

Of numerous malls in Singapore, Taka survives well (Yaohan closed, John little closed, Robinson’s consolidated, Isetan is treading gingerly, Metro is hanging on the fringe, OG is afraid to expand) despite sprouting malls, shops and online shopping in the island. This speaks something BIG of this shopping centre."
,,One good Japanese Mall with humongous Departmental Outlet,4.0,,"Takashimaya is located in prime location of Orchard Road, use circle line to reach this place. They have 5 floor of departmental store which offers you every thing by everything i meant everything. Its bit crowded on weekend so avoid visiting for any shopping purpose. Also it has fine Japanese Restaurants for dining Overall a great place to visit if you love Japanese culture. A must visit thing in Singapore"
,,More high class,4.0,,"Another very high class orchard road shopping unit. This one has a lot of bonuses. A free fashion show which was really busy and first class presentations.
Another treat is the food hall. Lots of free samples. Wonderful smells, variety of foods even more than Harrods.
Don't walk past it's worth a visit."
,,Disgusting Service,1.0,,"Terrible service.

Last week (6/12/2018)
Went back to the cashier less than 5 minutes later for another paper bag because the one that was given to me was torn. Staff was reluctant and questioned if I purchased anything.
I literally went to purchase 200 over dollars worth of things 5 minutes ago and it wasn’t even crowded or was there a queue behind me.
How much could a paper bag cost that the staff have to be so doubtful when a guest ask for another one?
As a young customer, I felt that the staff were judging my financial independence.
Purchased from Braun Buffel counter and Waterman/Parker counter. Staff were okay, had to highly compliment the tall and lean (Filipino, I believe) gentleman who was extremely patient and lovely.

Today (16/12/2018)
Went to purchase a Moleskin notebook. No staff was there hence I thought I just had to take the item straight to the cashier. When I was about to leave, staff rudely told me to go over to her. Wrote on a piece of invoice without even speaking to me and told me to pay and come back.
Paid, and went back to the Moleskin counter, no staff was around hence I went to the nearest staff. Told her I’m here to collect my item and she took her own sweet time to keep the spectacles into the casing, and pass the invoice to another lady that was chatting with another staff. I believe that lady was the in-charge of Moleskin counter. She rudely asked for my receipt, which was with my companion, collecting another item. I told the staff that the receipt will be here soon and she merely stood there and wait. When my companion came, and we showed her the receipt, she took her own sweet time again to take the notebook and asked if it’s the one and she merely passed it to me without saying anything else.

What the fu*k is this service. Good thing I wasn’t in a rush. With such service in a Japanese department store, you have disgraced the efficiency of the Japanese. In the heart of the country, the shopping town of Singapore, the service here is pathetic and I hope no tourists.... which I doubt they will receive similar treatment since they’d be, well, financially independent.

I am in the service industry and I understand that guests are paying a high price not just for the luxurious product but also for the service. I understand that there are many part timers here and that they are not as passionate. However, if you’re willing to let these pathetic little flies ruin the reputation and guest satisfaction, please continue with what you’re doing.

Cheers."
,,Department store,4.0,,"Takashimaya is a department store and shopping complex on Orchard Road, selling everything you could possibly need.. we particularly like the kitchen and household sections which reminds us of a European department store.

Downstairs in the open plan basement is usually a temporary shopping area with a themed shop.. at the moment they are selling Christmas decorations and toys.

The best shop within this complex is however Kinokuniya, the Japanese bookstore... An ideal place to get your paperbacks in Asia (although not inexpensive)."
,,Department store,4.0,,"Straight from japan and the most successful . Isetan, yaohan and sogo don’t have the track record. A good supermarket, food hall, household department. I get a lot of bedroom and kitchen supplies here"
,,If you are looking for the Kinokuniya flagship store,5.0,,"I love this mall for its Kinokuniya main stores on the level 4. The store is the biggest one in Singapore. You can easily reach this mall from Orchard MRT through its basement walkway. Other shops available in this mall include Cartier, Céline, Chanel, Chopard, Dior, Fendi, Louis Vuitton, The Hour Glass, Tiffany & Co., and Van Cleef & Arpels."
,,Best mall,4.0,,This is the best mall in Singapore all the best brands are here and the building is beautifully decorated
,,Sooooo Many Shoppers!,5.0,,We started at the basement with the various food corners where it was extremely difficult to walk. Gradually made it to the 4th which was less crowded at 7 PM on a weekday. This department store seems to carry just about everything
,,Symbol of Orchard Road shopping belt,5.0,,"If you are a tourist, you have to stop by in Takashimaya. For the last 20-30 years, this has certainly served as the place to go to for shopping and to enjoy the sights and sounds of Orchard Road."
,,Many Premium Brands .25th Anniversary offers going on.,4.0,,"Takashimaya is one of the popular malls at Orchard Road Ngee Ann City Tower A ,for the high end consumers.
Ground floor is the Takashimaya departmental store with cosmetics ,clothing , shoes etc.
It also has a supermarket grocery section with japanese speciality food items.
There is a food court as well.

Till 8th November they are having special offers on occasion on 25th Anniversary of the store."
,,Visit to Takashimaya Singapore,4.0,,There is a lot of shops that sell food and clothes in Takashimaya. The food sold inside comes in different variety and cuisines as well.
,,One of the best Yong Tau Foo,4.0,,"Busy, noisy and crowded food court, avoid peak lunch time period between 1-2pm anything after or before that peak period is fine, as you can then fine a table and seats to enjoy your meal. There are a variety of stores here you can get fried noodles, noodles in soup etc but the best thing here is the Yong Tou Foo in soup form. Abosultely delicious."
,,look great,5.0,,I like here so big and basement floor fllor 3 so nice shoop's about massage electronics suverniar. here can stay 3 h and nice food area fast foods
,,Very busy mall,4.0,,"This is one of the largest mall on Orchard Road. You can find lots if signature brands here. The Takashimaya departmental
Store has a nice Japanese grocery section at the basement and the food court has got some delicious food.

The mall is always very lively and crowded with people due to its proximity to the nearby MRT stations."
,,Pleasant Respite from the Heat,4.0,,"On Orchard Street this Japanese department store has a good food hall on the B2 level. There are many different types of food to choose from and the air conditioning provides a good break from the heat. Also it was moon cake season when we were there and they had a huge section of vendors selling many varieties of this treat. This department store is a good place to take a break, especially if you don’t have one in your hometown."
,,Classy mall,5.0,,This Japanese mall in the middle of Orchard road is an ideal place for shoppers looking for real good brands and even the food is great
,,Excellent,5.0,,"I suppose this place sums up Singapore. Classy and expensive . However its fun located in the middle of Orchard Rd a short walk from either Orchard or Somerset stations. Its a large department store in its own right with the normal high end shops in the surrounding Mall. Ideal to people watch and enjoy cafe and coffee.
You can walk through underground to Orchard station if you just keep going down on the escalator and watch for signs"
,,Great for shopping,5.0,,"This is my favourite department store in Singapore. Great selection of goods, many different brands. Definitely worth a visit."
,,Excellent Choice for Shopping!,5.0,,Takashimaya has always been my priority everytime I visit Singapore. Good location with a variety of choices when it comes to food and shopping with a good quality of products. Many brands are available with many options which makes you wanna spend the rest of your day around if you're a shopping lover! This shopping mall is highly recommended to those who plan to make Singapore as your next destination.
,,Nice shopping mall in Singapore,5.0,,"Takashimaya shopping center its one of the biggest and best malls in Singapore.
I like it alot due to different key brands available as an option for shopping.
Plus the food court has different varieties of food to choose from different countries.
The only things which confused us is the layout of the malls it self where you might get lost where did you and where to finish.
But over all, most recommended shopping malls in Singapore"
,,T for Trip To Takashimaya Shopping Mall,5.0,,"This is my favorite shopping centre in Singapore. Mainly for its good variety of great quality products and all those great quality restaurants and Japanese foods. Best times to visit is during their Big Singapore Sales in July to August. And, I am BACK! ;)"
,,takashimaya got it all,3.0,,"the ambiance would make you feel like you hit it big and can just shop around in every store without ever looking at the price. but alas, reality sets in and all you can afford is a quick meal in their various fast food stalls.

takashimaya is a tongue-twister for the unfamiliar but once you get used to this shopping center, you’ll not go anywhere else.

there is a very good seafood restaurant at the upper floor which name escapes me. the food was scrumptious."
,,My go to place,5.0,,Always my first stop when I’m in Singapore and a few more times in between. Wonderful for a wide variety of things but particularly love the kitchen and household section.
,,A huge mall with everything,5.0,,"Connected to Wisma Atria, Ion and Orchard Mrt, is also connected to Lucky Plaza via underpass. It houses all the luxury brands down to medium level brands. Many restaurants to choose from, small eateries, fastfood and cafes too.

Currently there’s a food fair at the main atrium. Departmental store also has Great Singapore Sale. Toilets are plenty, with diaper changing facilities. Best baby room for pumping and making mil is at L4 kids dept.

Food court and stalls at the basement with many food fairs concurrent. There’s a cold storage supermarket too.

Great place to shop!"
,,Great on a hot day,4.0,,The mall is connected to Wismatria via an underground walkway. It's open and great to walk around with kids. The departmental store is seperate for the side that has all outlets.
,,Japanese shopping center,3.0,,A Japanese shopping center. There were a lot of small food stores at the bottom with a supermarket. There were also small stores in this shopping center.
,,Great store worst service ever,1.0,,We went to the sport section with intent of purcahsing sport items. The system is that a salesman gives you a note that needs to be paid. The problem is that the sales person is not available and when you need to pay the note no till is open for payment. Service is non existing . We then attempted to purchase an electronic item. Lots of sales personal on the floor but none that are willing to assist. Lots of potential but you really have to know what your preferred item is and be ready to spend time and effort to buy it.
,,Ordinary a mall,4.0,,Orchad road so many shooping mall Here basement 1 floor and have many good brand tools I like massage tools and look cheap but all japan and singapore nice brands
,,Just too good,5.0,,This mall has everything and def is a must visit given the selection of stores for the whole family. Love the way it connects with Wisma and across the street with Lucky Plaza
,,Mall Shopping,4.0,,Takashimaya located on Orchard street is located in the heart of Singapore tourist shopping destination. We found some relatively good bargains at reasonable prices. The wi fi was good and the toilets are clean and well maintained. Generally the staff were friendly efficient and the product knowledge was good. With so many options available in the great city of Singapore I would suggest you still consider visiting.
,,"High-end shops, basement area with great selection of international food",4.0,,"For me, what sets Takashimaya apart from other Orchard malls is the basement area where there are a lot of stalls selling international food. The selections here are well-curated and almost always delicious! Some notable finds include the baumkuchen (tree ring cake) and various Japanese delicacies."
,,A disappointment,1.0,,"I had been to Singapore 24 years ago when I visited takashimaya for the first time, and was very impressed.
This time , however , it is just like any other mall. Nothing really stands out, and in the home appliance sections the workers didn’t really know much about the products, nor did they understand English so well.
Wouldn’t advise anyone to go out of their way for this ."
,,A mall that has almost everything.,3.0,,A mall that almost everything. Worth a visit. Located at orchard mrt. The basement has a lot of tasty food.
,,Shopping And Eating Galore,4.0,,"Huge department store at shopping street mecca , Orchard Road. Many high end luxury brands , from Louis Vuitton, Hermes and even Goyard among others. Hard to find stores are there , like the Kinokuniya book shop . Expensive restaurants like Imperial Treasure and Crystal Jade. So many things to see in such a short time."
,,Huge department store,5.0,,"Huge department store of Orchard Road. Inside there are almost , when I visited it was crowded with people."
,,Some of the best shopping and eating....,5.0,,Full of excitement and entertainment....... like the rest of Singapore it has some of the best shopping in the world.......if you want luxury products come here and enjoy the whole environment....same for food or even cheap shopping...its all here
,,Enormous department store,4.0,,"Takashimaya is a popular department store amongst the tourist and locals, located on Orchard road. It's enormous and has all kinds of brands from cheaper to higher end."
,,Where to find chocobi,5.0,,I am finding this at Guardian. The prouduct is Chocobi flavours. I wanted to buy one carton but I cannot find this. Where to find chocobi?
,,long standing shopping center,5.0,,"One of the oldest luxury shopping center in Singapore, this is the place to go especially when there are special events held in the bazaar at level 1."
,,Very nice,5.0,,"There are plenty of department stores along Orchard Rd but Takashimaya is a step above. Prices I browsed were on par with others, some a bit cheaper Very nicely presented, excellent variety, a worthwhile experience"
,,Absolutely Terrible Service,1.0,,"Had an awful experience. Although I was entitled to a free gift, the cashier initially refused and was really rude. Their ""customer service ambassador"" Eugene Chin was even ruder. He was extremely dismissive and simply refused to speak to us, thinking that giving us the silent treatment was the right thing to do. What a disgrace!"
,,The food court is so cool!,4.0,,"Is a fact that this shopping mall has a lot of good shops that can distract you for hours. But what I really like about Takashimaya is its food court in the basement level. It's so cool!
With a good range of foods and a good price, you can have a very local experience there. And if you're not in the mood for something typical, there is also a nice bakery and many pastry shops to try. I really recommend!"
,,A lovely shopping complex offering many high end stores & also worth a visit is the Takashimaya department store within.,4.0,,"Many levels of shops to see, a great food court on the lower level, the only thing which I would suggest could be improved is the taxi stand area, given the amount of time we had to wait, they need to install more seating benches."
,,Upper market mall.,3.0,,"This has the same brand names as Ion, just up the road. Every top end name with prices to match. If you like a name on your fashion, this is the place to be. Also has a large number of high end jewellery stores."
,,"Boring mall, more geared towards tourists",3.0,,"Classic shopping mall in Singapore, not that many items even though its spread over 5 floors. May be good for tourists looking to window shop."
,,A great department store for shopping experts,5.0,,"Unlike most other shopping centres in this all through shopping-friendly city, this is a department store. You who have visited famous landmarks regarding department stores, such as Harvey Nichols, KADEWE, Barneys, NK, Selfridges etc. know what kind of department stores it is about. Extremely beautiful, design on every floor and good service right through. Here you will find everything; from fun design brands to pure luxury. On the bottom floor, you will find a great food market, both to sit down and buy with. We recommend the floor plan for furnishings and kitchen utensils. And, don't forget your passport if you want to shop taxfree. And generally, if you've come to visit flying Singapore Airlines: always bring proof - you never know when you'll get discount just for choosing that airline!"
,,Not bad,4.0,,The mall was big and there was alot of things that i cannot afford but there were many affordable things so its a good experience
,,Department store,3.0,,"This is a department store within Ngee Ann City complex. A branch of the famed chain from japan

Has got some of the luxury brands and pretty similar to any other high end department stores. I specifically come here to buy sheridan bed sheets and pillows

The basement food hall is probably the highlight for many, just like in japan"
,,Abundant variety !!,5.0,,Unlimited variety ... crew with wonderful attitude ... price range from medium to high ... with limited cheap goods. House at Ngee Ann city and a great food court at B2. A place not to be missed for shopping. My fav is Luggage at Level 3
,,Many Things To Buy,4.0,,We go to Takashimaya just about every single day as it is close to our hotel. There are many things to look at and buy. There are lots of Japan type of food at the basement which is a must try for all. I love to go to the Supermarket Cold storage for sushi as it is always freshly made and quite tasty.
,,High end departmental store,4.0,,This is the high end departmental store from Japan. They have a nice selection of premium brands and household items. The supermarket in the basement has a wide range of imported items.
,,Upmarket shopping mall,4.0,,"Despite boasting an international selection of foods and branded products, the shopping mall caters for the mainstream crowd as well. There is plenty of affordable food in the basement foodcourt, and usually events are held in the centre atrium. They include adhoc bag sales, children/toy sales, mooncake sampling, Christmas decorations sales, etc! Good effort in keeping the mall catered for the needs / and festive!"
,,Had my best meal in their cold storage supermarket!!!👍👍👍,5.0,,"Their food court has dropped in quality but their supermarket selection cold storage sushi is probably the best selection outside of tsukiji market in Japan hehe.

I got a bunch of ikura sushi and after 730 the lady drops the price by 40% as she wants them sold. So fresh and yummy! Best meal all under 18$sgd"
,,Takashimaya...,4.0,,Takashimaya is a department store located in singapore and I visited the one located at orchard road. Its a full fledged departmental store ranging from kitchen ware to previous jewellery which makes it a paradise for the shopping freaks. Food court is available at the basement satisfied the needs of your tummy once you get tired of shopping...
,,1st visit to Pandora counter,5.0,,"My 1st visit to know at the much talked abt Pandora accessories. Welcomed by Mr Lill. Very attentive and patient when he introduced to various designs. After much comparing and trying, finally bought my first beautiful Pandora bangle and charms! Kudos to Mr Lill on his professionalism which makes me want to revisit again for more purchase! If you guys arnd town to purchase any Pandora, drop by and look for Mr Lill! visit"
,,Big Department Store,4.0,,"Takashimaya remains a popular shopping destination for locals and tourists alike. No matter what time of day or year, the store is always packed. I reckon its the biggest department store in Singapore, bigger than the likes of Isetan and Tang’s.

Why Takashimaya is popular is due to the variety of items they carry which range from designer brands to every day wear. There are individual boutiques like Hermès, Bally, Ralph Lauren etc but you can also find reasonable priced brands like Van Heusen etc. You can shop and break the bank at Takashimaya or you don’t need to. You can find everything under 1 roof from men’s wear, women’s, children’s, golfing equipment, sportswear, Japanese delicatessen etc.

You can’t miss visiting Takashimaya if you’re on Orchard Road. You can buy almost everything you need here without needing to visit other shops. Highly recommended if you just want a one stop department store to shop."
,,Choices of luxury,5.0,,"I have not been to Takaimaya for a while now. Super big mall with varieties. Went when they were having a Takashimaya members sales. There were a lot of stuff on sales, household, food, clothes, etc. the crowd was pack, especially where many were grabbing the timberland shoes on sale. I also pick out a few of the exercise apparels, which were quite good deal. Even the Takashimaya village food area got lots of food to pick from. I highly recommend, especially when the sales are on"
,,Shopping and eating,4.0,,Takashimaya is a huge department store full of designer goods. It has an impressive supermarket in the basement as well as a huge food court which offers wide variety of cuisine in a busy environment. Each dish costs about S$6.
,,Iconic,5.0,,"Shopping center and office block that has been around for a long time and still so relevant. I'm back here twice on 2 days. Dinner here yesterday but unfortunately was caught with leaving at closing time and had difficulty getting a taxi. Today was to buy a present, top up on coffee pods, grocery and sushi for lunch."
,,Food heaven!,5.0,,"My Singaporean friend took me there and I produced me to all sorts of local confectionery.
I tried handful of Singaporean sweets. The grocery shop and bakeries there are AMAZING!!! They carry everything including Chinese cooking sauces and Pandan leaves for my cooking. Make sure to go to the basement food section of Takashimaya department store."
,,One of the best shopping centres,4.0,,"This shoppping centre is classy and has all the goods from wathces, clothes etc here . It has a wonderful food court where you can get a decent meal for a reasonable price. It is connected to Wisma Atria and Lucky Plaza via and an under pass."
,,My favorite store,5.0,,"I love Takashimya even when I don't have anything to buy. Great selection of clothes, shoes and kitchen ware, swimwear and luggage."
,,Great Mall,4.0,,"Takashimaya is a great mall , they have almost everything , from watches to kitchen appliances, sales promotions , discounts , food , you won't go wrong , but this is not a local shopping mall , expect to spend few hundred or even $1000s of dollars for a teapot set , things are not cheap , Quality is pride of workmanship."
,,Always having new food fair,4.0,,"Love the basement which always come out with interesting food fair, food promotions, especially at the event hall as well. Nearby also have many takeaway kiosks like icecream and japanese food. Mooncake festival is coming soon so can foresee it will be swarmed with people!"
,,A very “cool” department store!,4.0,,"During our most recent visit to Singapore, we undertook a major shopping expedition along Orchard Road on a very hot and humid day. It was a real relief to step into the massive Takashimaya Department Store as the air conditioning inside was excellent and it provided a comfortable environment for shopping.
The store offers a great range of “high-end” goods for sale with prices to match. There were no real bargains to be had here.
Well worth a visit even if it is just to cool off!"
,,Japanese deptarment store,4.0,,"A wide varieties of good but unfortunately not for westerners in clothing could not find a XL shirts that fitted me .Staff too busy on there mobile like most store on the Orchard strip are the same, you have to physically grab their attention for service .Service non-existent don't be shock if you find one good statf."
,,A must place to go for shopping,4.0,,Those who have visited Singapore must find it as a must place to go for shopping. Perhaps the best Dept.Store in Singapore. The golf shop / counter is golfers' destination besides the one at Shaw Centre
,,Extensive variety of cosmetics,5.0,,Great mall with lots of everything on offer. The food court is interesting with many options and a few bakeries. The cosmetic brands are very nice.
,,Department store,3.0,,"This is a department store within Ngee Ann City complex. A branch of the famed chain from japan

Has got some of the luxury brands and pretty similar to any other high end department stores

The basement food hall is probably the highlight for many, just like in japan"
,,Disappointed,3.0,,"We spent a day in Singapore and decided to visit the Takashimaya food hall and were not impressed. Maybe we selected badly but the food was not hot as it should have been, the place was certainly crowded and there were some nice stalls outside the main meeting area offering some exciting products but generally we did not think the visit was worth the effort."
,,Good shops,5.0,,"Loads of good shops and food. Takashimaya is close to my house so we end up there most weekend.

Loads of luxury shops, I never bought any expensive watch or bag but I bought a the from the main shopping mall. It has loads of restaurants on the basement and 5th floor. Worth it if you are in the area, rather than he nearby shopping malls."
