id,uid,title,score,date,content
,,Nothing spectacular,2.0,,Unless you are actually passing this fountain I wouldn’t go out of your way to go and view it. Read it was one of the worlds biggest fountain and was left disappointed....nothing compared to the ballagio fountains in Vegas or even the fountains and lights show at Alton towers. You can go and stand in the middle and throw a coin in and make a wish if you do go and have 5 minutes to waste.
,,Make a Wish,4.0,,Only a short walk from Promenade MRT station. Started here on our evening stroll along the Singapore river.
,,Nice fountain near suntec,3.0,,"This fountain located as exiting promenade mrt,its near suntec mall,good if you happen to be in the area"
,,Worth a Look,4.0,,This is a very large fountain which takes centre place in a traffic roundabout at Suntec City. The fountain is impressive to look at from ground level and we were fortunate enough to have a view from above from our hotel. Worth a look.
,,Huge fountain,4.0,,"The fountain is huge, located in front of Suntec City. There is a sign that describes some ritual related to the fountain, to increase wealth."
,,If you are in the area,3.0,,"During the day the main part of the fountain (the big ring) isn't running. If you are shopping at Suntec city, it's worth stopping by for a look, but I wasn't that impressed."
,,Pretty but not much else,3.0,,"If you happen to be in the area and have some free time, by all means, go visit. Unfortunately this is not really an engaging attraction. Make sure you go below street level as there is a simple water show that is not easily seen from above (you can also dine beside the water)."
,,Fountain is huge,3.0,,It's a huge fountain but they don't have the light show anymore and kids can't play in the water. There are lights but it doesn't have the laser light show anymore
,,Worth watching,4.0,,"It is huge. I did not expect that huge size. It was the first station during my visit in Singapore, and it was a refreshing experience. There is a tradition that you go around three times touching the central 'barrier' and you will be lucky. I think it is nice to go there, shops and restaurants around. Unfortunatelly I did not have the chance to see the light show in the evening."
,,Suntec City fountain of wealth,5.0,,"Great view from restaurant, feeling well. Good location for shopping & walking. Can saw many tourist visit here, free entrance to go in fountain of wealth"
,,nice to look at walking by,4.0,,There are restaurants across the way at Suntec CIty Mall that is nice to watch while eating....or strolling by. Nice fountain.
,,Work hard not only praying for wealth,5.0,,I also came to pray for wealthy and i know that i still have to work harder to get what i pray for. It’s a nice fountain anyway.
,,Just amazing!,5.0,,"So it beautiful! Right at the beginning of Suntec City Mall! Closest MRT Promenade. It opens 3 times in a day, you can go inside touch and feel the water and enjoy!!! Right next to it are many restaurants where you can sit and enjoy the beautiful fountain!"
,,Pray for wealthy,5.0,,"Me and wife came to fountain of wealth for make a wish. 3 times every day, the big fountain stop crushing. So, we can get to the center of the fountain and make a circle walk 3 times while throw a coin to the fountain."
,,Don't base your impression on first sighting,4.0,,"It is easy to dismiss this fountain as just another big thing in a city that prides itself on innovative design. But that would be understating just how well designed and constructed this fountain is. From road level it looks ok, but once you go down to the basement level you see it for the marvel it really is. You can walk right around the base, and there are a couple of vantage points where you can get up to the glass and really get a sense of just how large it is. As you would expect, restaurants have taken the best vantage points next to the glass behind which the fountain sits, but that said, it is a great place to sit and have something to eat and just enjoy this never-ending cascade of water beside you."
,,Drive By,4.0,,We went pass this very cool fountain 2-3 times with the Hop On Hop Off bus Pass. You see it quickly on the Red & Blue line tours. They also have an evening light show if interested check the times
,,Lovely fountain,4.0,,The fountain was beautiful and the kids loved watching it. We all threw in a coin and made a wish. It's a lovely place to take kids to and is really pretty. Would definitely visit The Fountain of Wealth again.
,,How can anyone miss the place which is recognized by GUINNESS BOOK OF WORLD RECORDS.,4.0,,"- It is the largest fountain in the world located at very famous Suntec City Singapore named Fountain of Wealth.
- Fountain is located underground, on the level of the main basement restaurant area of Suntec City.
- We were lucky and get chance to walk around the fountain.
- You can see laser show at night.
- This attraction can be covered with Singapore flyer, metro station will be same for both.
- This fountain is at walkable distance from MRT.
- It dosen't operate all the time.
- Surrounding area is very nice to spent your time.
- You can see lots of lamborghini parked at near by showroom and it leads a big escalator to step up the building and from the top you can see the complete panaromic view.

Nice place overall, with all the buildings around. A must see at the evenings!

Ticket: Free

Opening hours: 9 a.m. to 10 p.m, Daily
Laser Show Timings: 8 pm, 8:30 pm & 9 pm
Touch Water Sessions: 10am – 12pm; 2pm – 4pm; 6pm – 7.30pm

Address: 3 Temasek Boulevard Suntec City Mall | Suntec City Mall, Singapore 038983, Singapore"
,,Unique attraction,5.0,,"Situated At the Suntek centre the fountain is Really worth a visit, try and time it so you can walk in the fountain to bring Yourself Financial Good Fortune. Visit twice to see it both during the day and at night."
,,World's largest fountain,4.0,,"A symbol of wealth and life,the world's largest fountain and evening the best time to visit .(6pm-7.30pm touch water sessions) after that catch up laser light show."
,,Worth a visit but not spectacular,3.0,,"I saw this being built, and how it has been revamped over the years. So... all I can say is that it is interesting but nothing surprising for me."
,,Blend of modernity and Feng Shui tradition,3.0,,"Singaporeans seem to have a certain fondness for having the first, the biggest, the highest, and other superlatives in the world. Thus you'll find, for example, Jurong Bird Park - the biggest bird park in the world (where you'll also find the highest man-made waterfall in the world!); Singapore Zoo - the biggest tropical forest zoo in the world; the Night Safari is the world's first nocturnal safari park; the infinity pool on the top of Marina Bay Sands Hotel is the highest and largest rooftop swimming pool!; the Cloud Forest at the Gardens by the Bay has the highest indoor waterfall in the world; etc. Now add to the list the Fountain of Wealth at Suntec City Mall.

The Fountain of Wealth is said to be the biggest fountain in the world (according to the 1998 Guinness Book of Records)! It is 13.8 meters high and has a circular ring which is 66 meters in circumference, supported by four columns or legs. Its water flows continuously except from 10:00 AM to 12:00 noon, 2:00-4:00 PM and 6:00-7:30 PM when they shut down the water to enable curious visitors to go to the center of the fountain, make three rounds (if i remember right) around it and touch the waters of a small fountain in it. This is believed to bring good luck (especially wealth, since water is a symbol of wealth, according to Chinese Feng Shui!).

If you don't believe in Feng Shui, you can still visit the fountain just to have some photos taken there or watch its display of laser lights at night and listen to its music. You can also try some really good foods in one of the restaurants around the fountain area, or buy anything you want in the mall's chic shops."
,,WASTE OF TIME,1.0,,"Really a waste of my time and money. Brought my friend from overseas there as I thought it would be interesting but apparently it's nothing more than just a lame water fountain. No idea how it got into the Guinness book either. It's really a waste of time. Crappy piece of architecture as well if you can even call it architecture. More like fountain of well because that's just what it is. And because we were there for this lame thing, we were fined $100 for parking in a reserved lot when there was no indication that we could not park there. Apparently the notice for parking at reserved lot was facing the other direction away from us! Really ineffective planning and logistics. Fountain of wealth my foot. Only wealth for them because people pay to go there to waste their time and money!

Very quiet mall as well. The food wasn't good, the shopping wasn't great. Nothing was good. Not worth the time at all. Time better spent at the Esplanade, Flyer, MBS or Gardens by the Bay. Oh and park at Marina Square if you're driving down."
,,Fountain of wealth..,4.0,,"Fountain of wealth, one of the guinness attraction of the world largest fountain is located near the suntec city shopping mall. Visitors are allowed to walk around the mini fountain during certain periods of the day when the fountain is switched off. They can collect coins form the base which is supposed to bring fmgiid fortune. Laser light shows are there at night time. I visited this place as a part of the sight seeing trip. Never miss this location."
,,Grand Fountain.,4.0,,I think this looks best from the outside escalator going up to the Sky Garden. It looks quite grand from up there. It is also interesting from underneath- go into the Bottom of Suntec Tower 2 I think it might be- not sure- but there are cafes there if you wanted to sit at the base of the fountain. You can go out to it also if you walk right round that area in a circle to find the entrance to it. It provides the focal point for the hub outside Suntec City Mall and is a central feature in the Plaza.
,,An enjoyable place if you are nearby,4.0,,"This is near Suntec City mall and set down below street level in the middle of a roundabout. You can view from above or access the middle of the fountain itself from the shopping mall below. Basically it's a series of water jets in a circular space that intermittently come on and off in different patterns. There is a central fountain bit and people seemed to be walking around it in circles for luck.
In the U.K. this place would inevitably have loads of people running around in the water jets but of course in SP where standards of behaviour are much more controlled it is a very much more sedate experience as people follow the rules and stick to the pathway or get quickly and severely told off. Not sure which I prefer, sometimes SP lacks a bit of spontaneity!"
,,Interesting to take a look if you are nearby,3.0,,A different kind of fountain for a European. If you are nearby come take a look but definitely don't make it a must see site for your trip.
,,No Trevi... but something else.,3.0,,"The fountain acts as a round-a-bout, so it's neither serene nor somewhere you would spend any time. What it is good for, as attested to by some cheeky Igers toeing the line of the law, is night time drone shots. The skyscrapers surrounding, and the sheer size of the fountain make for very impressive photographs.

Hot tip: droning here is a grey area of the law. Scout out first and find a rooftop carpark to launch where you won't be bothered by busybody dogooders."
,,Still pretty cool after all these years,5.0,,"You will still see quite a lot of people here. After so many years the fountain of wealth still draw people and is still beautiful.

There is a singapore pools outlet nearby if you wish to test out your luck after visiting the fountain of wealth."
,,Have a look if at Suntec City Mall,3.0,,"Nothing special, but worth to have a look if in the area anyhow. It also seems to be easier to get a taxi here in the evening than at other locations."
,,Fountain of wealth,3.0,,"Enjoyed 7 nights at Conrad overlooking the Fountain of wealth, this is nothing special, do not waste a taxi fare to see, it is not worth it."
,,Good to pass by,3.0,,"I wouldn't go out of my way to visit this fountain. It's kind of in the middle of the road, in front of Suntec Mall. We basically walked past to take a snap then continued on to the shopping centre."
,,Nice but not a must see,3.0,,"If you are looking for something to do, seeing the fountain is an ok way to pass your time. There is a large mall/shopping complex around it. You could just catch a bus and that goes past it and be done."
,,Ordinary good fountain,3.0,,It is just an beautiful fountain in the middle of the road. Not much to see. There are better around City
,,Make a Wish After Turn 3 rounds,5.0,,"Fountain of Wealth located inside the Suntec City. The Guinness Book Of World Records as the World's Largest Fountain since 1998. The fountain will turn off at 10am - 12pm and 2pm - 4pm to make the visitor go to basement to take a walk the little fountain three times and touching the water at all times, would gain some good luck of their own."
,,see in a jiffy or chuck !!,4.0,,this could be given a 5 min time if you are on the run...or could be skipped completely..not necessarily a must do thing in Singapore !!
,,One of the biggest fountain in the world,4.0,,"If you read the story, Fountain of Wealth is part of Suntec City and located in the ""palm"" area. The structure was built using FengShui calculation which makes it more interesting and mystical. It is said that if you touch the water in the middle and walk around 3 times while making a wish, it will come true."
,,Spectacular foyntain,5.0,,We came here twice. Once at night to see it all lit up with the water going and then once during the day to gain access to the ground floor and look up. It is the worlds largest fountain and free to visit!
,,Fun fountain,3.0,,"The fountain was very impressive in size, we visited during the day time and I think it might be better in the dark when it's illuminated. We did the obligatory three rotations round the innermost circle whilst touching the water to bring us good fortune and wealth.

It was a fairly fun thing to do but not worth a detour,"
,,Romance is in the air,5.0,,"They have some kind of laser show and the water was changing colors. Best visited at night, with your loved one."
,,It's just ok,5.0,,"It's big and it jets water, nothing unusual. Had a look at night too, it's got some laser lighting which makes it nicer but nothing special."
,,Best at night,3.0,,This fountain is architecturally interesting and does have variations in firing of water jets but not overly fascinating. It is interesti g to see the many people who venture out to touch the water in the belief of getting good fortune.
,,Beautiful at night,4.0,,"Lovely piece of architecture that is very impressive at night. I wouldn't suggest going out of your way to visit it, but if you are in the area then you may as well."
,,Sight seeing,3.0,,"A giant man made fountain where tourists circle and touch the waters , in the belief that it brings good luck"
,,"Nice, we expected more",4.0,,Our expectations were to see something breathtaking. But its just a fountain with adjusted timing of jets)))
,,Free spot to see water fountain shows,4.0,,No music but the fountain sprays water in rhythms and in bursts. Great to bring your kids as the water display is impressive to the little ones.
,,"It was ok, not a must see",3.0,,"It was ok, it's much more interesting at night as other reviewers have mentioned. During the day it is basically an ornament for a roundabout, a bit like the traffic light artwork piece in Canary Wharf in London.

Worth a visit if you're around the area just to get a snap and tick it off the list but I wouldn't bother otherwise.

You could always get a pic of it whilst passing by, by bus..."
,,"Interesting fountain, worth a visit",4.0,,This is a very large fountain with an interesting design. Located with shopping mall so there is no admission. Well worth a visit to see this unique fountain.
,,Size isn't everything,1.0,,"The Fountain of Wealth is apparently one of the largest fountains in existence, and it looks interesting when illuminated at night (providing some life and colour in the depressing concrete jungle of Suntec City) but during the day it looks quite hideous.

Singapore has numerous examples of spectacular modern architecture and design - in my opinion the F of W is not one of them. Not likely to bring you wealth either, as you are more likely to spend money in the mall than win any..."
,,Refreshing on A Hot Night,5.0,,"Tucked inside this Suntec city is this fountain which closes at 7.30pm sharp.

Walk to the centre and amidst spraying jets of fountain water in colourful lights.

Be prepared to get a bit wet from the water spray and have a refreshing time after a hot day in this humid city.

Fun thing to do after shopping and dinner with children.

Great for family and teenagers, young or older generation."
,,Still Waiting,4.0,,"Really loved this area and shopping mall.
The story was that if you walked round the fountain you would get wealth. I did this but am still waiting for my wealth to arrive....! Did not see it at evening time so must make a return visit."
,,Peaceful and free,5.0,,"I stumbled upon this on a long walk. Very glad I did, there was something about it that made me really happy. It might of been the large group of tourists that put their hands in it and walked around, it was lovely. All the skyscrapers seemed to be surrounding it"
,,Great Fountain with Light Effects at Night,4.0,,It is a nice place to enjoy some peaceful time away from the crowded tourist attractions. There are great options for dining and shopping at the Suntec Center surrounding this fountain. The lightings at night a nice.
,,A huge fountain,4.0,,"Suntec City is a nice place to go dine and shop, and this fountain of wealth in the middle is just great. It looks even better at night. There are certain portions of the day when you can go up and close with the fountain and perform the little ritual of turning around three times counterclockwise and throwing in a coin for prosperity and wealth. Good stuff."
,,Huge fountain at Suntec,4.0,,"This is the fountain you can find at Suntec place, the shoppingmall which excists out of 5 huge towers. Its special and especially at night when they switch on the lights. When you go shopping in Suntec just have a look."
,,So nice!!,4.0,,This is a really nice place to visit with family. Suntec is filled with interesting things to do and this is one of them. I went with my grandparenst and they enjoyed it.
,,What the Fuss!,1.0,,"Such a disappointing piece of attraction. I simply don't understand why it is even there in the list of things to do in Singapore. Visit it only if you are waiting for your duck tour and have some 30-40 minutes to kill, as its walkable from there."
,,Fun and different,4.0,,Not your typical recommendation but this fountain is cool in that twice a day it is partially shut off so you can go inside and walk around and touch the water. Grab a yummy ice cream of lunch from the myriad of food places around the fountain afterwards.
,,Spectacular,5.0,,"Visit at 8pm to see the light show - the waterfall, which is supposed to be the biggest , is lit up and dances with amazing colours :)"
,,Super spectacle and for free !,5.0,,"You get close by entering the subway to the food court and then ascending flights of stairs. Its a great sight in the evening with many different water jets, multicoloured lights and all set to music. We ate at the Thai restaurant in the food court, very good food and at a very reasonable price"
,,Lights and water,4.0,,"A large fountain with work of lights (after sunset) and water. Featured in Bollywood movie named ""Krish""."
,,Worth a look,4.0,,"The structure itself is not particularly attractive, however the display of dancing water it produces certainly is. Last time I was here we made a specific visit to view the fountain, this time is was simply part of a visit to Suntec City. Worth a look but perhaps best in the evening with the added attraction of the illumination."
,,Amazing,4.0,,After finding the entrance the children enjoyed partaking in the traditional walk around three times to make a wish for good fortune. Was amazing to experience and was rewarding after the lengthy shop in Suntec.
,,Art & Water,5.0,,An impressive water fall fountain in the centre of the shopping & hotel district. Worth a look if you are in the area.
,,Better to do a night time visit,3.0,,"As other reviewers have said, it's better to visit the fountain the evening when the fountain is illuminated. However if you do visit during the day it's better to make it part of a general sightseeing tour/walk. The fountain was a lot bigger than I expected and is a nice example of modern art. Take plenty of photos !!"
,,Nice place,4.0,,"This place is located at Suntec City Plaza in City Hall. You can travel to the location by taking a MRT to City Hall , taking a bus or taxi.

I have previously visited this place about 2 years ago. It is something like a roundabout fountain. This place is good for photography activity as well."
,,Great view at night,5.0,,"The fountain at night is mind-blowing. The light, music and choreography are just amazing, you really forget time just gazing at the jumping water and dazzling light."
,,Overrated Until You See The Night View!,3.0,,"Do you want a wish to come true? Then visit the Fountain of Wealth. Make a wish while your right hand is in the water of the rising fountain and then walk completely around the fountain three times.

This experience plus the surrounding tremendous mall can make your many wishes come true, as long as your credit card holds out!"
,,Fountain of water.,3.0,,Its a nice fountain on a roundabout. They had a concert here NYE but no western stars just local singers etc. Worth a look when you walk past. You can get a room i Conrad and look at it if you want to get wealth lol
,,Lucky charm,4.0,,"This fountain is located right at the centre of suntec city, which is a huge shopping mall cum offices in Singapore. There is also a convention hall within the compound too. People can just accessed the fountain using an entrance at Basement one near the giant supermarket."
,,Visit at night,3.0,,I think its worth the effort to visit it as in the morning its just another fountain .At night Heard its better as Song and laser shows or something
,,Waste of effort and resources..,3.0,,"This entire area is reclaimed and now developed as suntec city. And the fountain of fortune happens to be plonked right in the middle. It is touted to be one of the largest fountains, but trust me, it hardly captures your imagination.

Neither in the concept nor in the architecture. looks like a misfit in the neighbourhood."
,,It was closed when we went,3.0,,there are timings and if were to see it then we had to wait for an hour or so. 2 pm is one of the time slots. So check the time before you go. It looks grand and we could snap some photos. couldnt walk around since it was closed.
,,Regarded as one of the largest fountain of wealth!,4.0,,"Sited in the ground floor of the Suntec shopping mall, it is the centre of the mall. You can walk around the fountain along well constructed walkway and get to make a wish. A tourist attraction."
,,It's just a big fountain,3.0,,"This is located inside Suntec City mall. However, it's only open to public during certain times. One can walk around the fountain to have better luck but I don't it is a must do for tourists esp. if u don't have the time..."
,,Getting some luck,4.0,,"Located in the hub of Suntec City, the Fountain of Wealth is known as one of the largest water fountains in the world. Once night descends, it is the setting for laser performances, and even song and laser dedications. Not just beautiful at night it also symbolises life and wealth and was built according to feng shui principles. Come for a light show and you may just leave luckier than before!"
,,Doesn't operate all the time,4.0,,"Unfortunately the fountain doesn't fully operate all the time, when we went there were just some jets at the bottom operating, not a good enough attraction to rearrange your itinerary to see it fully operating."
,,Disappointed beyond doubt,1.0,,This One's a Guiness awarded and world's largest fountain and yet the treatment and light show disappointment me enough to NEVER RECOMMEND it to anyone. This one should be off your itinerary. Time better spent elsewhere.
,,Awesome experience,5.0,,"Visiting the Fountain of Wealth was an amazing experience. Located in Suntec City, this fountain holds the Guinness World Record for the largest fountain in the world. You can even go up close to it!"
,,Fountain of wealth,5.0,,"This is a tourist place in the middle of Suntec City . The water pours down at regular intervals and beneath there are many restaurants . So the feel is very gd . They have a wishing well also . They say keep ur right hand out a
In the fountain and take 3 rounds and wish . The wish will be granted . It's fun"
,,Water water everywhere,4.0,,"This is a nice BIG fountain which can be seen from above or below where you can get something to eat while looking at the vast amounts of water spurted all over the place. Be careful of the well dressed Indian men at the top who hang around (it looks like they are trying to pray on single women). When I intervened the guy said ""Take my photo"" rude and could be a danger so be on your guard."
,,worth a visit,4.0,,"its an experience, its worth a visit specially when shopping at the suntec city. I am still doubtful if it the world's biggest fountain."
,,Blessing,4.0,,"Was shopping and lunching at Suntec City.

Dropped by the basement to visit Fountain of Wealth. Visitors are permitted into the fountain area at selected hours. Believed that walked three rounds touching the sprouting well water will bring good luck.

Hopeful to receive good blessings for the many days ahead. Enjoyed."
,,Trip to Singapore,4.0,,"One of the largest foundtains of the world according to Guinness book of records. Please check the daily program as during a certain period of the day, the fountain is just operating in a turned-off mode to allow visitors to access the base of the fountain."
,,Decent enough,4.0,,Located outdoors in the centre of the five towers is the fountain of wealth. At certain times you can get to walk outside and around it where you are supposed to place your right hand in the water at the centre and walk round three times. Access is from the bottom floor
,,Nice spot,4.0,,"I am my friends we were that at night unfortunately we unable to get into the Fountain just over looked from the top at the main road however it beautiful itself, we love there, would recommend to all."
,,One of the worlds largest fountains,4.0,,"The fountain of wealth, is one of the largest fountains in the world, it sits as the hub, of one of Singapores largest shopping malls, suntec city It also comes alive at night."
,,Interesting place,4.0,,"The fountain itself mayn't be such a big attraction but when it is coupled with the surroundings and the mall, it is worth a visit if you have got time to kill"
,,Pretty at night,4.0,,Traffic continuously flows around the fountain. I was lucky to see this from above. Much better to view in the evening. Close to Promenade station.
,,Relaxing,3.0,,"Strange to say but you.may have some peaceful time.when you turn around the fountain. So many people are turning everyday. The funtain is just in front of Suntec City tower 1,3 and 4."
,,Just a fountain really,3.0,,"The Fountain of Wealth is just that - a fountain.

In my opinion it is not worth a detour to experience, however if you're in the area it might be worth noting that the fountain is slightly more impressive below ground level. There is a shopping mall with a lot of restaurants in the basement around the fountain, with glass walls surrounding the fountain."
,,Just a Fountain,3.0,,"It is a fountain outside SUNTEC CITY. They Call it fountain of wealth. I don't find anything special in it. For me it was just an ordinary fountain which was not running the time I visited this place. They should run the fountain in day too.

Tour guide told us that It was listed as the biggest fountain in Guinness Book of Records and the there is a lazer show every night."
,,Nice to see if you happen to be in the area,3.0,,..but I wouldn't make a special trip! Located in one of my least favourite malls (Suntec) this is nice to see when the water is flowing but not really worth a special trip. If you're going to Suntec to catch the hop on hop off bus or ducktours then pop over to see it.
,,It's Just a Fountain but it's good,5.0,,"It's kind of a neat fountain to see. I mean i don't really get excited about these kinds of things and I didn't get excited about this either. But it's still a nice fountain and I looked at it and it's unique and ok to see and then I went on with my night. So if you're in the area, it's worth stopping by."
,,Fontan of wealth,3.0,,"Situated in front of the huge Suntec mall and anounced to be the world largest fontain, it was nothing special in my opinion. Neither beautiful nor interesting in some way."
,,Synonymous with Suntec City,4.0,,"We passed The Fountain of Wealth on several occasions on our Hop On Hop Off Bus as it made its way to the Suntec City Hub.

Great views from the bus but lack of time, given our short visit to Singapore, precluded us from visiting in the evening when they put on a laser display."
,,Needs Lots Of Luck,4.0,,"Fountain of Wealth is located at Suntec City Shopping Mall. Nearest MRT are Esplanade or Promenade.

Every afternoon at selected time, visitors are allowed into the fountain to touch the lucky water which will beings about good luck. It is also a ""wishing fountain"". One needs to touch the lucky water and walk round the fountain 3 rounds, simultaneously citing the wish.

In the evening (after 7pm), there will be a light and water shows at the Fountain of Wealth too. Can enjoy the show whike sipping a cup at one of the few restaurants by the Fountain of Well. A colourful experience."
,,Not that impressive,3.0,,"We walked to the fountain from the Flyer and after to be honest it was actually quite unimpressive. One would think that the ""Largest Fountain in the East"" would be, we'll just more
Maybe the water touching ceremony is awesome but we couldn't do one so in my opinion don't bother taking the time"
,,Refreshing and Amazing,5.0,,"I thought fountain could not be as big as like this. It brings to my mind the idea of having a sort of fireworks in a water. How I wished I could take a bath inside it. With the site like that, all your worries and problems will dissipate for a moment. Quite an impressive feat and achievement! I truly love Singapore as my second home next to Philippines!"
