id,uid,title,score,date,content
,,Love this park - certainly worth spending time there,5.0,,This place is awesome. We loved just walking around the park. It is such an amazingly peaceful place. The fact that there is no entry fee is a plus. The structures there were quite enjoyable to explore. Especially the pagoda which offers great views of the entire park from the top. I would highly recommend going there and spending a couple of hours.
,,Superb relaxation,5.0,,After Jurong birds park this was excellent place to walk and rest and this will definitely like to kids as there are lot of things to see - for us it was different horoscope signs in form of sculptures or benches (great for photos) and bonsai trees (some of them more than 100 years old). Also views from pagoda was very good.
,,Different designs,3.0,,"Not as good as the Gardens by the bay, but still worth a visit to appreciate Chinese and Japanese garden designs"
,,"Worth a Visit, Given Time",5.0,,Takes a while to get there via MTR but it really is a beautiful and serene park and a welcome respite from the city.
,,A small alternative to the Botanic Gardens,5.0,,Large open park space easily accessed through MRT station. Beautifully maintained and incorporating extensive bonsai collection and sculptures relating to Chinese Zodiac characters.
,,"Lovely gardens, interesting train ride",4.0,,"We enjoyed the very well kept Chinese Garden, especially the bonsai trees. You can see turtles sunning themselves and some interesting birds. There are plenty of shady spots although it was quite hot. A little stall at the gate sells cold bottled water, drinks and snacks. The MRT train takes you to the start of the entrance path and by travelling on the red north south line we had a very interesting view of the suburbs. No sign of an open tea house. There are toilets."
,,A bit off the beaten track but worth it,4.0,,"What a find ! We travelled on the metro , which is elevated much of the way, so a treat to a visitor.There was hardly any one about mid afternoon, so we just meandered around which was super.The pagoda is just open so we climbed to the top, whilst before we had loved the bonsai collection, we even saw otters on the lawns ."
,,Must Be Seen,5.0,,"It is absolutely magnificent. 7 Stories Pagoda, Twins Pagodas, Bonsai Garden, Chinese New Year Characters Park are on Chinese Park Island and Stone Lantern Exhibition on Japanese Island are worth to be seen as well as small and large bridges. Highly recommended to be seen."
,,A Must Visit,5.0,,The gardens are absolutely beautiful. This must be on your list of things to do in Singapore. Just a short metro ride out of the city. It's free and so worth your time.
,,Out of the city but worth the trip,5.0,,This part is not in the main part of the city so could easily be missed but shouldn’t be. There is so much to see and on a nice day it’s a great place to walk around and explore. The colours are so vibrant and the greenery just beautiful. I loved the bonsai exhibition as well. Really pretty. Take some tome to soak it all in and enjoy the peacefulness of the gardens.
,,Worth the visit,5.0,,Much bigger than expected and so peaceful. A large bondi garden and the MRT goes there. Take a picnic and chill out with the locals
,,a nice walk,4.0,,the gardens are very nice to walk through and see the monitor lizards! it is a nice clean garden to have a picnic in - i would recommend for a nice afternoon or morning walk
,,An absolute hidden jewel in Singapore,5.0,,"We had previously been to the Botanical Gardens, the only UNESCO World Heritage Site in Singapore. Hand on heart, we both rated the Chinese & Japanese Gardens for more highly, and enjoyed them a great deal more.

The Gardens are easy to get to: just hop on the MRT East West line (green) and get out at Chinese Garden. You'll see the pagoda peeking out over the trees, and a long, straight path takes you right there. The gardens are free entry.

There is a wonderful view over the gardens and surroundings from the top of the pagoda. The gardens are beautifully kept and as clean and tidy as you would expect of Singapore. The Chinese bonsai garden is utterly beautiful, and having been to the gardens in Suzhou, China, on which they are modelled, we can confirm that they are astonishingly accurate and well done. The trees are so beautiful, too.

Despite being at the gardens on a Saturday, we were astonished how few people were there. It was an absolute oasis of peace and tranquility, accompanied by the sound of birdsong.

There is nowhere to buy food, so you will need to take your own if you need to eat. There is a vendor selling reasonably-priced cold drinks and water at the entrance.

The highlight for us was a completely accidental one: we discovered three families of wild, smooth-coated otters in the Jurong River (on which the gardens were built). We stood for a very long time, watching them catching and eating fish, and playing with their pups. It was an absolutely magical once-in-a-lifetime event.

Don't count on seeing the otters, but even without them, be sure to visit these beautiful gardens. It will be time well spent."
,,Chinese and Japanese Gardens in Jurong,5.0,,"Chinese and Japanese Gardens in Jurong.
Had a chance to visit these 2 gardens and was charmed by their beauty. Do allocate more time when visiting the 2 gardens their unique architecture and buidings, eg. the teahouse, the pagoda and the bridges.
Great for locals and visitors to visit."
,,Charming park ❤️,5.0,,"Charming park ♥️ to relax and to skip to the beautiful nature ❤️ very big garden alot of landscape, I love it and wish to visit it again"
,,Tranquil,5.0,,"One of the easiest parks to get to. Just get off of the chineese garden mrt and take a short walk to the park and you are there! The park is beautifully laid out and if you are looking for some quiet time this is the place to be. Traveling with a tiny baby under the age of two can be hectic. From fish to birds to lizards they have them all here and it sure keeps the little one entertained. Only drawback though is that the park has no eateries within the vicinity so you have to take your own food. It's best to travel in the morning as some of the trails are quite sunny. The park is free to all. Sadly the bonsai garden was closed during my visit. Most pagodas except for a very few are stroller accessible. Beautiful architecture and stunning craftmanship on the statues! Compaired to the botanical gardens this is quite smaller in size. However, this is one of the most quietest gardens I have been to. Will visit often. I'm a true fan!"
,,Great trip out of the city - all super easy on the MRT,5.0,,We wanted to see more than the centre and this trip did it for us on our short visit to Singapore. That is not to downplay the gardens themselves - very pleasant. Awe-inspiring bonsai - the oldest one we saw was 1837!! Enjoyed the views from the pagoda too - nice cooling breeze up there.
,,Best underrated park in Singapore,4.0,,"Not a very famous place, totally underrated for me. Big and nice park with a lot of decorations, you need about 2 hours to see it all. For me, the best park in Singapore, after Gardens by the Bay and the Botanical Garden."
,,Peaceful Garden,3.0,,"We went on a saturday afternoon, it is a bit far from the centre but the long journey is worth it to visit this one of a kind garden, it is very unique, and very photo worthy too and the best part is that this garden is free, no entrance fee, anyone can just enter this garden"
,,Jogging around Chinese and Japanese Gardens,4.0,,"Had not been here in many years and attempted a nice 10km run around the lakes here. Parked at Jurong East Sport Complex and first ran out northwards on the park connector, then coming back to Boon Lay Way, turned West into Jurong Lake Gardens West, following the path around the water. Unfortunately part of the waterfront is being redeveloped, so had to follow a detour off the water. Then did 2 loops each on the two islands that host the Chinese and Japanese, before turning back into Jurong Lake Gardens East. Beautiful, especially on the 2 islands. On public holidays, there are often too many people here for running."
,,Most area sealed off,3.0,,Used to be another good place for running and walking for couples. However now most areas are blocked off. There are also lots of trucks around the area now.
,,"Wonderful gardens, wildlife and water",5.0,,"Since we last here 5 years ago, the Chinese and Japanese Gardens have been much improved. Everything looks a lot neater, better maintained. Easy to get to on the MRT. We chose a Sunday when all the maids and their friends come here to picnic and party on their one day off. Nevertheless the gardens were fairly tranquil and peaceful. We saw our first monitor lizard on this visit. The bonsai garden is looking particularly good. A lovely stroll for about and hour or two."
,,So much wildlife.,4.0,,"A relaxed tourist exploration of this park will take a 0.5 day upwards. Chinese Gardens (EW25) is the stop on the MRT. From the station a walk down to the pond along a straight scantily tree lined path through playing fields is the way. Drinks are available at the entrance and public toilets are available at a few locations. The paths are mostly flat and tarmac'd.
The buildings in the park are very modern and hence a bit fake. Don't expect ancient authentic buildings. More of a toned down Las Vegas regarding the architecture. The tower did give good views of the surrounding parkland.
There is an abundance of wildlife, both airborne and aquatic. The highlight for me were the Malaysian water monitor lizards cruising around the large pond and occasionally stomping around the edges. At first sight I thought it was a crocodile but nope! Just a 2 meter long water monitor. You are probably guaranteed to see these animals here.
The Bonsai garden is stunning. Great setting and a superb amount of atmospheric Bonsai. Many artistic pieces. I'm no Bonsai enthusiast but in my opinion it is an exceptional collection of Bonsai.
In the park you can also find statues of notable characters and Chinese calendar astrology.
A great place to lounge for best part of a day."
,,Modern Version of Sung Dynasty Gardens,4.0,,"The Chinese Garden is quite nice. A traditional Chinese garden will combine four elements: rock, water, plants and buildings, and will provide the visitor with interesting and pleasant vistas around every bend, often surprising the eye. This one does meet those standards. It’s less than 50 years old, but it was well-designed based on Sung Dynasty principles. The garden is in Jurong, an unimpressive blue-collar residential part of town, far from the city center, and unfortunately the drab mid-rise residential buildings mar some of the nicest vistas. Still, you do get a seven-story pagoda, quite nice lakeside pavilions, an ornate sign in calligraphy, and a statue of a fat and jolly Confucius. (Personally I’ve never pictured Confucius as either fat or jolly, but the Confucian Academy in Beijing itself has a modern statue of Master Kung with an ample pot-belly, so I’m officially out-voted).

If you’ve never seen a proper Chinese garden, I would be inclined to recommend this as an option once you’ve seen all your high-priority attractions (Zoo, Gardens, the top museums, Southern Ridges, and so on). If on the other hand you’ve been to Yu Yuan in Shanghai, or the UNESCO-rated gardens in Sozhou, you might want to take a pass on this one.

One other qualifier: I hiked here after spending the day on Bukit Timah, arrived late, and saw only the Chinese garden, not the adjacent Japanese one, having seen quite a few of them in Japan. Since they’re cheek by jowl on two adjacent islands, if you’ve never seen either a Chinese or a Japanese garden, coming her to see both of these might well be worthwhile. I’ll attach photos of the seven-story pagoda, the lakeside pavilions, the inscription in calligraphy, and that ho-ho-ho Confucius."
,,Wonderful Pagoda and Bonsai Garden,5.0,,"Wonderful garden that looks like an expansive palace. The biking trail, bonsai garden, lake and canopies gives it a remote look contrast to crowded town of Singapore. Its lakeside is a peaceful place to relax and read books."
,,Beautiful,5.0,,"My husband saw these gardens as he went by with a train and on our last day we visited them. It takes a bit from the center to get there but they are well worth it. They are kept super well and like everything else in the city, clean. You can walk a lot and just relax there. Good place for a picnic or to hang out."
,,Beautiful gardens,5.0,,"We visited this location on a Friday, around midday. It was easy to reach by public transportation. The area is huge! If you want to see it all, you'll have to spend more than 2 hours I think. We walked for almost 2 hours, and we didn't see all areas. Great place to visit, free of charge."
,,Pleasing visit to Chinese Garden,4.0,,"I stayed in Jurong East near Jurong Polyclinic. So, I walked 1.5 km to Chinese garden thru Jurong Swimming complex, Yuhua Hawker centre, cross Boon lay way, took Walking trail near Jurong lake and reached there. There is an area between Chinese Garden MRT and the Garden itself. Its huge enough to play some sports like cricket, football and others. I visited with my Brother who was working there. We were roaming all over the Garden. Please visit at slow pace to enjoy the place. During weekend, too much crowd. Pagoda building was awesome to visit. The Garden was clean and well maintained."
,,Top gardens!,5.0,,"It was a long ride on SMRT from City Hall to Chinese Gardens 裕华园.

A minimum of two hours stroll, to take in the different areas and history, would be about right.

I would also recommend, if possible, viewing the close and far sceneries from the top (7th level) of the tall pagoda.

One of the top gardens in Singapore."
,,Traditional,5.0,,"Definitely a place worth visiting whenever you are free! The pagoda is very beautiful and because of it's size, it definitely draws the attention."
,,Very interesting,5.0,,"The giant Pagoda is beautiful, as well as the Bonsai garden. Great place to see if you are staying in Jurong."
,,Huge garden at the city,4.0,,Took off from Chinese Garden MRT station. You can see a tall pagoda. It was very hot so you should bring a hat or umbrella. It's a good visit to relax (even though the weather was super hot)
,,Next to Chinese Garden MRT,4.0,,"Get down at Chinese Garden MRT and you practically walk into the Chinese and Japanese gardens. Chinese garden has a bonsai garden and a tortoise museum which has world's largest collection of turtle-tortoises(around 2500 species - including 1,000 live specimens). Bonsai garden will close at 5 pm and tortoise museum will close at 6:00 pm. Japanese garden has a beautiful pond and you can look out for Malaysian water monitor lizard."
,,Super Nice Public Park BONSAI MUSEUM AMAZING,5.0,,"very nice outing time in a public park. Again Singapore have fantastic opportunities to destress,Walking in a super cute place with a unique Bonsai museum and facilities to sit and rest. Enjoy SIngapore"
,,Beautiful walking area,5.0,,"Well worth the visit and easily accessed via the MRT which has a station that opens directly into the area with a short stroll across and park. Enjoyable at any time but we visited early in the morning to avoid the heat. (Opens at 5am! ). Some improved signage internally could help,visitors to identify the various areas and the distances between them."
,,Very Pleasant,4.0,,"I chose to use the Singapore train system to make my was to the gardens [an inexpensive mode of transport].

The Gardens are a short walk and review of the offering can be completed in 2 hours.

The gardens are lovely and set in an easy walking pattern, the gardens have a number of monuments scattered along the way - It was worth the time BUT I think the Botanical Gardens are superior."
,,Interesting. My son love the turtle museum in the garden itself,3.0,,We went to the Chinese Garden as there is a turtle museum. The turtle museum is very interesting and there is a wide specious of turtles. Many of them I have never seen before.
,,Beautiful garden,5.0,,"The garden, buildings, statues and monuments were in an excellent condition and you can climb up the various pagodas to get a bird's-eye view. One of the most beautiful gardens we've visited.

Reach it by MRT, alight at the Chinese Garden station. It's a bit outside the city centre."
,,No Moon Cake Festival / Mid-Autumn Festival 2018 for chinese garden,4.0,,"Nearest MRT station is Chinese garden Mrt station (EW25).
Need to walk about 6 to 8 mins to Chinese garden east entrance from Mrt station. There are no shelter along the way and beware of steep sloop along it.
There are people cycle that path and do take of it .

Admission is free and Do aware there are opening hour for Chinese garden.
Visited on 23 Sept 2018 eve of Moon Cake festival around 1900hrs.

Abit disappointed that no Moon cake festival / Mid-Autumn Festival event for 2018 in Chinese garden. It used to have event during moon cake festival.

7 Storey Pagoda :
Last time visited Chinese garden about 7 yrs ago and I walked up this pagoda. That time no lift access it . Do note that pagoda has closing hour.

Toilet:
It is available but need to look for it

Smoking:
NO smoking is allowed inside the Chinese garden
Vending Machines:
Didn’t see any vending machine around.
Locker service:
No locker services

The live turtle & tortoise museum:
It was located at Garden courtyard but cease operation around 2018.

Around 1980 to 1990. Singapore Broadcasting Corporation (SBC ) used this place to film their local drama . They used garden chinese scene background for their ancient drama . Area such as Garden courtyard and white rainbow bridge and stone boat.

Conclusion:
No recommended go around sunny day ."
,,A park with some interesting sights,4.0,,"This park is split into two, with a Chinese side and a Japanese side. the Japanese side closes earlier than the Chinese side (7pm), and MRT access is via the Chinese side. Overall, the Chinese side has more culturally-themed elements than the Japanese side but it's a nice park to spend some time at. Many Singaporeans walk and cycle here. They also have some resident otters that are a pleasure to watch as they swim in the little lake and channels within the park."
,,"Nature Park, Live Turtle and Tortoise Muzium, Pagoda",4.0,,"A great place you can’t miss if you come to the west of Singapore. The garden have many type of trees such as Bamboo and Pine Trees. Those who love Bonsai can visit their bonsai garden opening from 9am to 5am daily. Some even more that hundreds years. For those who love to visit live turtle and tortoise, there is a muzium which you can explore. Overall is a very tranquil park which you can find many things to do there like Cycling, picnic, jogging, walking. You never get bored to visit the park."
,,Pleasant off-the-beaten-track trip to the gardens,4.0,,"Being Malaysians, we have visited our neighbour multiple times. After checking all the ""top tourist"" spots, we chance upon this free-entrance gardens. Mind you, there's heavy construction going on in the vicinity as they're building another tourist attraction. As we tried not to visit the touristy Gardens by the Bay, this was a pleasant find."
,,Lovely morning stroll,5.0,,"The Chinese and Japanese Gardens made for a perfect combo for a morning stroll. Do watch out for the heat and the rain as you can easily spend a few hours in the park.

It's all completely free and it's easy to get to with the MRT station taking you to the entrance of the park. It's admirable that it's not overly commercialised either, with just a few stalls at the front should you need food or drink.

The bonsai garden was a highlight with the biggest collection I've seen to date - all the plants being older than me and artfully cared for over the decades.

The pagoda is worth ascending for a view over the park, and make sure to make it out to the Japanese garden as well."
,,Great for a freebie!,4.0,,"We taxied here from Changi Cove, I’m sure the taxi driver took us the longest route that he could manage, then dropped us off by the entrance where construction is taking place. However, there is a path to get through to the gardens, so no worries there. Bring yourself some food & drink as there’s nothing inside apart from a water fountain, which was much appreciated. There only appeared to be one toilet too, but then it’s better than no toilet. We spent a good few hours here wondering along the beautiful gardens at our leisure, & met quite a few locals on the way, exercising, biking, & birdwatching. I didn’t see any 3 meter water monitors though, 3 feet maybe. If you go out the other entrance there’s a small shop selling drinks & snacks, & a few shops when you get to the Chinese Gardens MTR. If you walk straight through the station you can hop on a bus, or flag a taxi down."
,,undiscovered treasures,5.0,,"these 2 gardens are located side by side. it has now been overshadowed by the new garden by the bay. if you have time, it is worth the visit. entry is free. just a MRT away. easy walking in both gardens. beautiful and very well kept."
,,Best time,5.0,,"MRT drops you right there.
The gardens are so beautiful and peaceful.
I spent the best time there and I could walk for two more hours there if I didn't have a flight to catch.
If there's a good weather, I highly recommend bring some snacks and drinks and have a picnic there."
,,Nice place to chill,5.0,,Love coming here to chill and take pretty photos (on days where it's not super hot). It is just across Chinese Garden MRT station so it is very convenient if you're taking the MRT.
,,Great park in the West!,5.0,,"If anyone comes to the Westside of Singapore, be sure to stop by Chinese and Japanese Gardens, simply elegant and beautiful."
,,Go during mornings,5.0,,"Since there are other attractions in Singapore, that are very suitable for night, it is better you go here during morning. Very nice place to visit. It involves a bit of walking though. Visit the lakeside also while you are at it."
,,Great,5.0,,lots of photo opportunities here great day out for all ages well marked easy to navigate bring water and wear sunblock
,,Chinese Japanese Garden,4.0,,"Interesting and peaceful place with some fantastic, and very old, bonsai trees. Surprised by the large monitors wandering around the place And it's free"
,,Peaceful and relaxing,5.0,,"5 minute flat walk from the MRT station, take your time and look out for the lizards and squirrels that wander across the pathways. Make sure you visit the turtle museum, really neat experience feeding long beans to turtles. Good view from the tower (lots of steps on a hot humid tho) worth the climb"
,,Chinese and Japanese Gardens Singapore,4.0,,"The gardens are beautifully maintained. During the August lantern festival, place is always display awesome lanterns and is great to go for a stroll."
,,WATCH OUT,5.0,,Enjoyed most of our time at the Chinese Gardens except when the HUGE monitor lizards ran towards me. One was 3 mtr long and huge. I was between them and the lake and they must have been spooked so were running towards me. Apparently they are common all over Singapore well maybe a sign around the gardens would be a great help. So KEEP your eyes open I got quite a fright.
,,Oasis,5.0,,"A big, beautiful park with awesome gardens all well maintained. The best is to go explore the park is to take a bike (slow speed) Nearest MRT station: (Green line) EW 25 Chinese Garden Entrance fee. FREE"
,,A lovely cultural place to visit,5.0,,I love the place that I am able to take some pictures for hours in a not crowded place. I choose this place because this is not the commercial place and it gives the history of Chinese and Japanese in visual and through building. The transportation will be very easy and you can take the MRT and get off in Chinese Garden station. 
,,Immaculate Gardens,4.0,,"The Gardens themselves are beautiful and immaculately looked after. It is a little way out of the CBD but worth the trip and easy to get to via MRT.

Our family of four went during the middle of the day and it got very very hot and made the experience a little enduring, considering there is such a large area to explore. I would make this activity an early morning or later afternoon activity."
,,A beautiful place filled with plants and wildlife,5.0,,"The garden is close to a military air base so you can see quite a lot of fighter jets and military helicopters flying overhead. There's also a tall tower and if you climb up to the top of the tower you can see a magnificent view. Overall, the area is well kept and there is also a live turtle and tortoise museum boasting the largest collection of turtles and tortoise."
,,Worth the MRT ride to beautiful natural setting,5.0,,"Our AWA expat walking group enjoyed the approximate 3-4 mile walk through both gardens today. It is an easy MRT ride on the green line. The scenery was spectacular with several restrooms and water stations throughout the gardens. Do be aware the monitor lizards inhabit the gardens and have no intention to harm you. But if you aren't familiar with them, they could frighten you on first glance. We saw one approximately five feel so quite a presence as you walk along. Both gardens are a beautiful departure from the high rise buildings of Orchard where you experience the beautiful bridges, pagodas and Bonsai gardens. Perfect for nature lovers! We will return for another walk soon."
,,Very popular,5.0,,"Whenever I visit Singapore, I always visit these lovely gardens, so well maintained and very popular, even if it’s free. A credit to the designers and grounds people."
,,Worth the trip,4.0,,"The gardens are quite far out of the central hub, but easy to reach by MRT. Get off at the Chinese Gardens MRT station and take a short walk to see some of the most beautiful ancient architecture and gardens. The bonsai garden is a must see as it showcases bonsai trees up to 150 years and older. Entrance is free."
,,"Good location, nice scenery and F.O.C.!",5.0,,A tranquil place best visiting during early morning and late evening. Good spot to jog and stroll around the parks. There are fishes and turtles in the ponds. Best is its F.O.C.!
,,Don't visit on Sunday,5.0,,"Chinese garden and Japanese garden both are in the same place. It is very hot place, drinking water and toilet available in many places. Can take some good photos. If you plan to go with family avoid Sunday, because many Romeo will be there it will make embarrass you. If you plan to visit all place then you need at least 3 to 4 hours. There is no entrance fee."
,,Awesome Garden !,5.0,,"Easy to find. Choose MRT to Jurong and stop in Chinese Garden Station. Walk 10 minutes from station. Free entry! (You can walk or rent bicycle) I recomend you to bring/buy some water. They had 2 long ways (to Japan & to China)
Need 3-5hours tour round & takes photos. Very beautiful garden (onsen inside hehe.. bridge, temple etc)

Love to comeback soon.."
,,Lovely Japanese/Chinese style gardens,4.0,,"This was a lovely place to walk or cycle around. Saw some Monitor Lizards, Otters, Turtles and birdlife. Was very relaxing and gorgeous scenery. Just a shame there is so much construction going on before you actually reach the gardens, had to park at a temporary carpark some distance away. But once in the gardens it was well worth the visit."
,,Nice Gardens,4.0,,"A train journey from central stations will take you directly to Chinese Gardens Station, very convenient. It is a walking activity so can be tiring if weather hot and humid. The gardens are extremely well maintained and very nice with the highlight being the bonsai display. Large number of plants and the age of some of them is amazing with one tree still going that was started in 1767. Mind blowing.
Worth a visit at least for the exercise."
,,Gorgeous Gardens,5.0,,"It was quite a long drive away to see these beautiful Chinese and Japanese Gardens, but once you are here you will love it. The Pagodas look amazing and the garden offers a lot of exciting photo opportunities. Do check it out if you have a few hours to spare."
,,"The best of Fujianese traditional architecture, relaxing setting.",5.0,,"This is such an easy place to visit. Just hop off the MRT at Chinese Garden & read the exit signs. Walk straight out the correct exit and you're in Chinese Garden. The 7 storey pagoda is a copy of the one in Fujian and you can walk up to the top & enjoy the view. Other notable buildings include: the double pagoda, the stone boat, several moon gates & bridges, & the floating pavilion... There are also lots of statues such as Confucius and Mulan, several different themed gardens like the zodiac animal garden with a bench and a statue dedicated to each animal in the Chinese zodiac.
Japanese Garden, built by Japanese landscape architects at the invitation of the Singaporean government to promote harmony, is very subdued and understated. It is accessed over a beautiful slightly arched bridge from Chinese Garden. The emphasis is on stone lanterns and manicured shrubs in Japanese Garden. You can budget 25% of your time for Japanese Garden. Both gardens are great for photographers and plein air painters!
There is no queue or charge to visit the gardens.
There is no 'dress code', but Singaporeans don't visit gardens dressed in rags or skimpy outfits.
There's no ID check to enter the gardens.
There's nothing to buy and no guided tour; just bring your water bottle, hat, sun block cream. I didn't experience any annoying insects. There are plenty of informative signs.
There're a couple of impeccably clean toilets."
,,Amazing!,5.0,,"I was blown away when we visited this place. Although it drizzled after 30 minutes we were there, good thing we brought umbrellas. Entrance is free. It is close to MRT. You can enjoy the view and also the chinese pagodas, the landscape, and also the stone statues of historical figures. The lake was beautiful. We enjoyed watching the Koi fishes and the turtles swimming around. One of the best times in Singapore."
,,Beautiful peaceful spot,5.0,,"Definitely worth a visit!!
It’s a lovely spot to get away from the hustle & bustle of the city and it’s very easy to reach by MRT (Chinese Gardens stop). I spent around 2 1/2 hours there.

The gardens are beautifully maintained. Definitely visit the pagoda & climb the stairs to the top to get a great view over the gardens.

Walking by the edge of the lake I came across a Lace Monitor who casually climbed out of the lake just a meter or two in front of me. A few minutes later he was joined by his friend who strolled across the walkway from the other direction. Very cool!!

The zodiac garden is a bit of fun for families with kids, get them to find the statue of the zodiac sign for the year they are born & the corresponding attributes.

I found the Chinese Gardens much prettier than the Japanese Gardens."
,,Well worth a visit and its FREE!,4.0,,"This lovely park is a great place for a walk or just wander about. It can be entered direct from the Chinese Garden MRT station (EW25).
The paths are all paved so it is easy to walk around. There is a lot of open space with little shade - remember to wear sunscreen and a hat and take some drinking water.
Early morning is a good time to visit. You will see locals walking, riding bicycles or doing tai chi.
The best part - there is no entry fee."
,,Beautiful free gardens,4.0,,"Feel away from Singapore in this place ,beautiful gardens not too big,free entrance ,very close to Chinese gardens mrt"
,,a quiet & relaxing garden,5.0,,"probably the hidden gem of SINGAPORE as this attraction is not one of top destinations in the republic. but this visit is still worth it, the convenient spot along the East West Line (disembark at Chinese Garden MRT station), stroll along the garden as the 7 storeys pagoda will greet you as you step in & there’s even a statue of Confucius right here. there are also lots of bonsai tree varieties here & the statue of 12 animals which make up the Chinese calendar."
,,Cool,4.0,,The MRT stop directly in the chinese and Japanese garden.Just take the green line which have stop to there. It is very nice and quiet.Good for relaxation.just watch out the huge lizards.it passed by me as size of small crocodile.
,,Pleasant garden,4.0,,It's a very nice garden to get out of the busy city. Very pleasant to walk around with pagoda and interesting building.
,,Lose yourself for hours in these wide open green spaces,4.0,,"Peaceful beautiful open parkland with interesting statues, plants and features to enjoy. It is well worth the climb up the 7-storey pagoda for the stunning views.dont miss the bonsai garden, some incredible specimens representing decades of tender care, some are well over 150 years old! Japanese Garden has a lovely lily pond. Only 10 minutes stroll from the MRT station and no charge to enjoy these lovely, well tended gardens."
,,Lovely place to walk,5.0,,"This is a bit off the normal tourist destination list, but it's worth a visit. I went towards the end of the afternoon and it was very peaceful. It's easily accessed by MRT - the station is right next door."
,,Beautiful,5.0,,"These are beautiful parks where you can stroll for hours. The last time I was there, I was able to watch several monitor lizards on the grounds and in the water. I love it."
,,Serene,4.0,,The place is very peaceful and quiet. Good for walking and people who wants to spent some time alone. Japanese garden is not that maintained compared to Chinese garden. But all in all it is still a good experience
,,Beautiful well maintained theme Park depicting Chinese and Japanese garden.,4.0,,"For architecture and nature lovers this is an amazing view. Firstly it's free, you don't need to pay anything to enter and move around in this park only exception is the turtle sanctuary where you can mix along and feed the turtles. You'll need to walk a long duration inside so have the patience and the time. About its location it's located far away from CBD Singapore, you'll find residential buildings around, but you can easily get there by Metro or Grab /Taxi, should visit this place."
,,Good for Walking,4.0,,"Good for walking with friends. Make sure you bring enough water and snack so you don't starve and dehydrated. There is a pagoda, pool, and you could find some mangalizard as well."
,,Very quiet and pretty gardens,4.0,,"Took a 45 minute metro journey, very pleasant, to reach the Chinese Gardens metro stop. You can see the gardens immediately you get off the train. Free entry.

Bridges over water connect the various areas of the gardens. Pretty views as you walk around. I headed straight to the bonsai garden which had a huge selection. I loved it. I think you could typically spend 2 hours here in the park.

There is hardly any shading or tree cover so beware and use sunscreen or use an umbrella. I got a Mobike at the entrance and rode around. Free entry and lots of picturesque views."
,,Tranquil gardens,4.0,,This a free well maintained park. As the names states gardens created from the said areas We saw a monitor water lizard. Worth a trip to get away from the marina Bay Area
,,Superb free entry gardens easily reached from the MRT,5.0,,"Reached by MRT from the Chinese Garden station strait into the park. These are beautiful gardens with artefacts, statues and lakes and it's all free! There's little shade and only one place to by a drink which is at the entrance so wear sunscreen, a hat and take water."
