id,uid,title,score,date,content
,,So much to look at as well as shop!,5.0,,"Broad walking footpaths, easy arcade crossing to the other side or walk across the road at the lights - the drivers are great as they actually watch out for you! Lots of variety in shops from international department stores, high end boutiques, name brands and little arcade stalls selling everything from new cameras to vintage luggage. And shoes! I can't buy shoes in Australia as I have a size 36 foot - and I had choices in Singapore"
,,Love the variety of food and shopping malls,5.0,,"Explored Opera Food Court at basement of Orchard ION shopping mall above Orchard Train Metro Station.
The local food choices are amazing. Walked to Ngee Ann City Shopping mall (Takashimaya or in local slang TAKA), basement to check out japanese stalls selling street food like Takoyaki.
Walked further to Lucky Plaza and checked out Philllippines' infamous fast food chain (that beat MacDonalds and KFC) - Jolliebee and tried Halo Halo (ice shave dessert).

Walk down, to explore Somerset Train station and vicinity - Somerset 313 offers interesting German Eatery Marche, Rosti (Potato slices swiss german style with sour cream).

If you like a late night eat out, try Mandarin Hotel (Orchard) or try CHINA Styled HotPot - Hai Di Lao (Somerset 313) opens till 2am i think."
,,Enormous variety of shops at all price levels.,5.0,,"This is a bustling area with shops, malls, and many restaurants. We went on a Friday night (5;00ish) and it was very crowded. May give some people anxiety! Some of the roads do not have cross walks and you must go underground to cross the intersections (which gets very disorienting with all the crowds and stores, so we kept finding ourselves exiting on the wrong corner). I think you would need months and months to visit all the stores, literally. If you aren't looking for premium brands, try checking out the shops in the lower 2 levels of the Ion mall. My 16 year old daughter loved the shops down there, and they were very affordable. We needed to buy another piece of luggage for the trip home, and found great deals at the Lucky Plaza."
,,Good shopping,5.0,,For affordable shopping try lucky plaza and orchard central. ION mall is only for high end brands...
,,Great shops,4.0,,"We had a great time shopping, there were plenty of specials, shops were have up-to 50% off the prices of cloths. We walked away with bags of cloths. You need a full day to see all the shops, they are open from 10am until 10pm. A must visit."
,,Seen 1 mall seen most of them,5.0,,"Orchard road shops are famous for the variety of top class shopping you can wish for.But many malls have the same high end brands as each other. Some like Tangs and Ion are different but the massive malls like Istanbul, Paragon,Scott’s centre , and Marina Bay Sandsare all similar but massive. Once you have seen a few then the next one won’t have much more. There is no need to see too many because Singapore has more than shopping.
Ty"
,,Best Area to Stay in Singapore,5.0,,"Its the best area to stay in Singapore if you are on holiday as Orchard Road has the best malls, hotels, cinemas, restaurants and some good pubs. There are always great street promotions or some entertainment act taking place along with a variety of street vendors. Hotels on Orchard Road tend to be a bit more pricey due to the location. There are a number of MRT stations along the Road which makes access to locations across central Singapore very easy."
,,The business Hub!,5.0,,"Who could not enjoy this throbbing city centre and its quieter back streets. Such busy area, one is challenged in crossing the street. We walked all the way up and all the way down."
,,Good for shopping,4.0,,"Good for shopping with a lot of street performers. Most of the stuff sold there are not cheap, but are luxury products."
,,Shopping is shopping,4.0,,Nothing special with regards to location of local products and designers. Lots of commercial high end brands. It’s a big shopping strip.
,,Always different,4.0,,"I visit Singapore every couple of years and Orchard Road always changes. You think that you know it well until you step out two years later and all is different. Great shopping and food. Better after dark, it can be hot in the daytime."
,,Shopping Mecca,4.0,,"Orchard road wold be the ultimate shopping Mecca if you are after designer brands, but having said that there are areas of Orchard road that cater for the not so designer brands"
,,"Highstreet shops, good night life options",4.0,,Orchard road has mainly high street shops which are good for window shopping. It also has good options for night life. There are many pubs and bars. A visit here is recommended to get the glimpse of modern Singapore.
,,Overrated,3.0,,This is lovely to visit but you don’t want to open your purse unless you are filthy rich. We had a drink each and it was $58. Mins was just juice and the other other 2 had ice cream in it. Often prices aren’t displayed which shows how expensive items are. Went there years ago much more reasonably priced. Wouldn’t go back.
,,Worth a look,4.0,,Loads of great shops and option here. We enjoyed strolling around. Nice air con shops and the staff are nice.
,,Get you shop and eat on in Orchard road,5.0,,"Plenty of places to shop and eat! Offers both local and international variety. Can be a bit of a walk between buildings in the Singaporean heat, so try it later in the day. Looking for a drink or a off-to-the-side relieve from all of the action in Orchard road? Check out Emerald Hill for cool bars, eateries and a quick escape from the vibe in Orchard road."
,,Loads of expensive malls,3.0,,This place is good for a wander but the malls are full of stores that are pretty expensive (we live in western Europe)
,,An evergreen oasis of action and positivity!,5.0,,"The spirit of Singapore is encapsulated in a walk on Orchard Road. You see young and old, you see all colors all nationalities. You can easily spot singaporean residents by their meaningful ""I-need-to-get-somewhere-soon"" walk! I am always positively amused and happy to see how much goes on here. So many shopping choices, food options or just a juice or coffee on the go in a very typically Singaporean plastic takeaway bag for juice or coffee etc. I have always felt safe on this street, whether early in the morning or late at night. All in all, this city reflects the soul of Singapore."
,,This shopping mecca is even more frenetic than before...,4.0,,Orchard Road alternately dazzled and baffled with its relentless and chaotic energy recently. it was frantically busy and new shops and malls appeared to have sprung up everywhere- even since my last visit!
,,SHOPPERS PARADISE,5.0,,"Every type of shops for the bargain and high fashion person. Shop till you drop, you will undoubtedly find what you want."
,,Great Shopping and eating,5.0,,"Orchard Road is a major shopping area in Singapore, where you can buy so many things, and eat well very economically. It is, as is most of Singapore, green with gardens, trees and tropical flowers. A slow walk along Orchard Road demonstrates the multi-cultural nature of Singapore and provides great people watching. Pavements are spotlessly clean as are the shopping centres and many restaurants. It is well worth a visit if you are in Singapore."
,,Shoppera Paradise Road,4.0,,"Its a must place to go for shopping especially for fashionistas! Branded stuff department store, try Takashimaya at Nge Ann, Robinson at The Heeren, Isetan at Shaw Tower or go to retails shops/boutiques. Locals souvenirs can be find at Lucky Plaza. Foods easily found at restaurant or Kopitiam(Foodcourts). Nearest MRT are Orchard, Somerset and Dhoby Gout. Some hotels are side by side the malls or walking distances. Very convinient."
,,Rodeo Drive experience,4.0,,"We had to go to Orchard Road to get to the Apple Store. It was a fabulous trip in the top of the open bus, and they made many stops, so you could get out anywhere, but just seeing all the designer store fronts was quite an experience. A great walk to window shop, don't know how many of us could afford to buy. We also took the bus back at night time - great to see."
,,Lots and lots of shopping with big crowds,5.0,,We walked up and down and under Orchard Road and the variety of shops is overwhelming. From big name brands to boutique brands there is something for everyone. If you don’t mind crowds and you like to shop and want variety then this is the place for you. Just bring you credit card
,,Shopping for all Budgets,5.0,,"The glamour of Orchard Road cannot be understated. It’s like Rodeo Dr. times twenty. What impressed me most however, was that there were plenty of stores where you could get deals across the entire spectrum. The malls were all impeccable and the AC is welcome in the summer.
Plus, if you bring your passport they will deduct the Tax before you pay.
There are plenty of restaurants across all price ranges as well."
,,Bring your credit card!!,3.0,,You have to visit orchard road to experience the crazy shops not for the faint hearted shops are expensive bt all the top brands if that's your thing.
,,Bling and more bling!,4.0,,It has to be seen! Stunning shops if you can afford the prices but the whole shopping area is spotless and shiny.
,,Retail therapy on steroids,4.0,,"Orchard Road is paradise, if retail is what you seek. Thousands of shops, all beautifully presented and brilliant bargains in each and every one, apparently. For me, it was a bit too much, too much choice, too many stores, too many high prices. Nice for a visit to see it, it is iconic, a bit of people watching was fun, but an hour was enough."
,,Ideal Place for the Shopaholics,4.0,,Shopping for all the major brands and reasonable prices is the hallmark of the Orchard Road shopping experience
,,Expensive and Brand Shopping,5.0,,"Orchard street is one of the best when it comes to expensive and high end brands.
Both sides of the street have either malls or huge branded shops.
You name it, you have it.
All the international brands are here.
You will find a lot of eateries and restaurants here too.
Definitely a shoppers paradise."
,,Shop Until You Drop,4.0,,"If you like to shop high end then this is the place for you.

This wide road is packed with stores on both sides of the road and the bus service will take you right there. Punctuated with places to eat and drink you can shop for clothes, shoes and bags and periodically stop for sustenance. Open from morning until night you can't go wrong."
,,Shoppers delight.,4.0,,"We had a few hours here and had a walk around the area. There are many designer shops here. All the designers that you can imagine . Not many people in the shops though. Singapore is one of the most expensive places to visit. Worth a visit though just to window shop.

."
,,One of the finest places to shop around,5.0,,"One who loves to shop top notch brands, this is the place. Both side of the road offers shopping malls like Paragon, Lucky Plaza etc. consisting all sort shops offering various types of luxury goods. The place is neat and clean and well maintained. In the afternoon when thousands of birds gather around the trees of the roads, it feels heavenly to simply sit around with a a cup of coffee."
,,Best place to visit,5.0,,"I have been working in Orchard Road since 1986 . This place is like my 2nd work home. There is a lot of shopping to go like wisma, Ion, wheellockplace, Heeren, Isetan Scott’s, etc. There is good fast food if you want a quick bite or pamper yourself with Chinese or western food in restaurant. You can spend one whole day shopping and eating. This is a place you must visit. If you don’t you are not touring in Singapore"
,,Beautiful!,5.0,,A stunning place to have a walk and catch fresh air with beautiful shops and shopping centres around. Am in love with this area. Greetings from Abu Dhabi.
,,An eclectic and fascinating retail strip,4.0,,"The Road hums, gread shops, restaurants and malls with something for everyone. A great place to visit"
,,Mega Shopping Road,3.0,,"If you want to shop the orchard road. If your hotel is elsewhere in Singapore use the MRT to get there. Not much else there just a major shopping area. You calk by the president of Singapore home,can not see much. Wear comfy shoes."
,,Anything you want or need is here!,5.0,,Our hotel was on Orchard Road and the location was perfect! Orchard Ion was the anchor for world class shopping or window shopping!
,,Very busy main road with many malls,4.0,,"This is probably the main road in Singapore for shopping, and the most well known. There are many malls and places to eat so one could spend a goodly part of the day here. Wide variety of shops including M and S and the main retail brands. Not always immediately obvious where they are, but they can be found."
,,Don't miss this shopping experience - even if you are window-shopping.,5.0,,"We wandered for hours along this shopping strip as just so many fabulous places to see. Whether window shopping or buying, this will spoil any shopaholic. Then enjoy a fabulous lunch or dinner here."
,,Amazing Orchard Road,5.0,,"Dear Guests . . For both Men and Women . .including Children too. . Orchard Road is a unique street, stretching almost 2kms starting from Tanglin Mall all the way down to City Hall / or, Marina Square and turn Left, towards Suntec City . .

It is unimaginable how many retail shops/ outlets/ restaurants/ you will pass by.....

You can literally spend the whole day at Orchard Road. It begins after Tanglin Mall. It is a beautiful stretch of road lined up with numerous retail shops/ outlets and loads of restaurants... you can decide to cover the left side of orchard road on the 1st day and the opposite side on the 2nd day.

There are so many items for you to see. u should come prepared, by wearing a comfortable pair of shoes and clothes, so that you are able to change easily, when trying on your new clothes whilst shopping. .

Try to starve yourself the day before, so u can consume the many types of food from the different type of restaurants along Orchard Road.

Best time to walk n shop along Orchard Road is during Tues/ Wed/ Thurs, when there are less people / customers ...

I will assure you that, you can keep coming back to Orchard Road again n again n you will never be bored. It is an exciting place.

There are also large Cinemas, like Shaw House, along Orchard Road and Cathay Cinema, near Plaza Singapura Mall/.,

You can opt to take the MRT or local bus to skip a few Malls, if your feet aches after the long stroll along Beautiful Orchard Road.

The June Sale is going on now. You can find loads of discounts. .

There is everything for everyone.

Singapore is still until today, a Shoppers & Food Paradise, these are all Available at Orchard Road.!!

Dont miss it!!"
,,Every Shopping & Dining Experience You Need & Want at Orchard Road,5.0,,"The Orchard Road in Singapore provides the line of shops any tourist would expect in the course of one's travel. While not as picturesque as shorter shopping roads in smaller European towns, Orchard Road reflects the vibrance of Singapore - modern yet welcoming.
Buildings are refurbished on a regular basis so a traveler can revisit after 5 years or so and still see something new and surprising. Every nook & corner offers a variety of food to choose from. And one can shop at whatever budget with whatever whim one brings with his travel goals."
,,Shop till you drop,5.0,,There are very few places in the world that can match Orchard Road for shopping. Amazing architecture combined with the beautifully maintained heritage buildings. Don't forget to have an ice cream sandwich along the way.
,,Excellent,5.0,,"Something for everyone ,beautiful shops and such variety.Really recommend, even a marks and Spencer’s."
,,Shopping Heavenn,5.0,,All the big names are in this area and also many smaller establishments catering to tourists. One crosses the road by tunnel.
,,Shop til u drop.,5.0,,What can I say.... This is a great place for shoppers. The entire stretch of Orchard road is just a shopper's paradise. You can virtually anything here. From the most handy n necessity to the most luxurious n lavish items. It's also a food paradise with many gourmet n find dining restaurants. Entertainment spots are also all around. From the different bars n clubs at Orchard Towers to the entertainment hubs in Orchard Cineleisure n Plaza Singapura you n your loved ones can have a thrilling n a shop til u drop experience like no other. A must go if u r here.
,,Expensive,4.0,,Walked the full length of Orchid Road. Found moving from one side of road to the other rather daunting. Some shops very expensive. An experience however I found shopping more interesting in other plazas.
,,Its was nice to walk along the Orchard road especially during festive seasons..,5.0,,"High end shopping area in Singapore,worth the visit, especially during the evenings.A must visit place in Singapore especially during the festive seasons."
,,shopping is great,5.0,,Wife and teenage sons spent entire day shopping. Singapore is a shoppers paradise and it did not disappoint my wife. She and the boys had a grand time while I remained at hotel and had my relaxation.
,,Chirping birds while you walk on the Orchard street,5.0,,This street is extra ordinarily expensive with big brands. One can find some local pubs and lots of beer bars. We went to a bar who sells beer with pizza called ‘ Pizzatime’ and it was the most amazing pizza I had. Cool environment at the courtyard full of beer bustlers. Street walk is pretty nature friendly as you hear lots of birds chirping while you walk. You can find some Singapori food streets too which are very cheap but closes by 10:00pm. I am staying at Hotel Chancellor which is equally good.
,,International brands,5.0,,The road to all international brands from Gucci to salvatore. There are plenty of malls here with generous amount of shops and collections. We visited Ion mall and Takashimaya too. Loved the whole day out at this place. We so badly want a massage now enjoyed our day
,,Ok,4.0,,Ok if you can afford high end shops at prices much higher than UK. Gucci scarf £80 higher price than UK. Normal price shops underground in ION
,,Shopping street. Just that.,3.0,,"Well, it is a shopping street with luxury everywhere... but this is something you can find absolutely everywhere else in the world. If you are into shopping maybe there are some specialty stores around but other than some very specific and niche spots, it is just a high end high street."
,,Shopper's mecca!,5.0,,"This is one place in Asia where most fashionistas and shoppers converge to indulge. Most brands from the most common to the most luxurious can be found along Orchard Road, the same is true with most hotels and upscale accommodations. Discount sales are offered every quarter of the year, so it is best to plan your visit in order to avail of a more for value and less cost shopping."
,,Plae to be in,5.0,,"If you are visiting Singapore then visit Orchard Road is a must. Fantastic shopping malls, Food stalls, traffic, people from various countries all at one place"
,,Singapore's iconic shopping street,5.0,,"The first time I visited Orchard Road was in 1979 on a holiday, and a year later I moved to Singapore to work. Many of the malls, hotels and office blocks that I saw back then are still here such as Lucky Plaza, Orchard Towers, Plaza Singapura, Shaw House, the Mandarin Hotel, Orchard Hotel, Tangs (it used to be C.K.Tang) etc.

Orchard Road is one of the most famous shopping streets in the world. The shopping malls are fantastic for buying clothing, luxury goods and eating out. You can walk from one end of the street, near the Orchard Hotel near Orange Grove Road all the way to Plaza Singapore and the Cathay at the other end and just shop until you drop.

Even though I have been here hundreds of times over the years, and prefer exploring more cultural and historical and natural places, I still really love to come here.

For me, Orchard Road is a must-visit place when in Singapore. It's also a good place to visit on a rainy day since you can sometimes go from mall to mall without even going outdoors."
,,Skip Orchard rd,2.0,,It had been a little drizzly so the paving on Orchard Rd was slippery. We visited the new takashimaya mall then walked on down the road. Every designer store in location but atmosphere dull and artificial. Better options available
,,Walk down orchard road,5.0,,Orchard road is the high end road of Singapore and a evening walk with ample opportunities to dine and shop.
,,Shoppers paradise,5.0,,Shopping mecca of Singapore with a number of malls and high end stores. Very animated day and night.
,,Lively area!,5.0,,"Orchard road has a lot of shopping malls! If you are in a mood to shop all day long and then stop by for a coffee, drinks or food this is a great area!"
,,Weekday shopping strip,5.0,,"Take a stroll along orchard road on weekdays, from plaza sing to forum mall. Must get is the ice cream ahpek available on certain parts of the walkway. At 7pm, here the birds call their gang home non stop till about 7.30pm. If its too warm, pop into the malls for some shopping. Then walk down again on the other side of the road."
,,very good,4.0,,"They have a lot of shops out here. non branded malls like lucky plaza. branded items you will get in malls like OG, Take, paragon clean street and have lots of hotels."
,,JUST A WHOLE LOTTA SHOPS AND MALLS,3.0,,"If you've been to NYC, London, Paris or in fact any main centre in the world, there is (in my opinion), no need to visit Orchard Street....it is just another of all of the same....."
,,Multiple shopping options for every budget,5.0,,"There are actually a huge range of different types of shops, its fun to just wander around and get lost. Within a fairly small area from the Orchard and SUmmerset SMRT stations, there are a number of interesting shopping centres to check out. Some of the more prominent brands are naturally easy to spot, but we also found a lot of more interesting and reasonably priced stores throughout and within the different shopping complexes. We likes ION orchard, 313 summerset, and orchard gateway more so for different japanese store options we like but don't have at home."
,,A must in Singapore,5.0,,"A street of shopping adventure, made for all. The shops are fantastic of relieving you of your money. lucky Plaza is a shoppers dream spend as much or as little as you want."
,,Shoppin,5.0,,"Great road, very long and some great restaurants, Raffes hotel is closed for refurb but you can still have a look at what is not being worked on"
,,Nothing spectacular...,3.0,,Wouldn't waste my time there again. Unless you are there to spend lots of $$$$ and have lost of time (and comfy walking shoes) then don't go there.
,,Still is an original Singapore icon!,5.0,,"The entire stretch, lined with shops of any kind. Filled with Sunday revelers- from just simply strolling the entire stretch to shopping until they drop. This place has everything for everyone! Still is gorgeous!"
,,Orchard,5.0,,"This place is standard for Singaporean’s and tourists to come, whether you are looking for something to buy or for a place to just hang out and chill."
,,Shopping Mecca,4.0,,I only gave this 4 stars as I’m not a big shopper. I suspect if you like shopping you would give it 5 stars. Also some great little places to eat. We tried a few local dishes from various outlets which was better than ordering everything from the one place
,,Top Spot,5.0,,"Packed with shops, bars and restaurants it is really a great spot to visit in Singapore. It is very accessible by public transport and a ‘smoke free zone’. Goes without saying, the legendary Singapore cleanliness is evident everywhere. Very safe to walk all times, but be vigilant when crossing the road. Only cross at specified pedestrians crossings, and in busy intersections use the underground passageway."
,,Interesting shopping place,4.0,,"Walk into malls just to cool off. Orchard road is a No Smoking Zone, except few place which are ""Zoned off"" for smoking."
,,Worth a walk down oneside and up the other.,3.0,,It remindes me of 5th Avenue of New York or the Champs in Paris. Lots of high end shopping with plenty of food stops in between.
,,Beautiful place for malls & shopping,5.0,,"IF you are not the one to shop from Chinatown, then Orchard Road is for you. You have good malls for buying souvenirs for your trip"
